cid,class,year,metamer_rank,number_ramif,ramif_class
11180,W,97,10,1,D
11204,I,98,0,1,D
11206,D,98,0,0,B
11180,W,97,11,0,B
11210,I,98,0,0,B
11180,W,97,12,0,B
11180,W,97,13,0,B
11180,W,97,14,0,B
11215,I,98,0,1,W
11217,W,98,0,0,B
11217,W,98,1,0,B
11217,W,98,2,0,B
11217,W,98,3,0,B
11217,W,98,4,0,B
11217,W,98,5,0,B
11217,W,98,6,0,B
11217,W,98,7,0,B
11226,I,99,0,1,D
11229,D,99,0,0,B
11226,I,99,1,0,B
11215,I,98,1,1,D
11234,D,98,0,0,B
11236,I,99,0,1,D
11238,D,99,0,0,B
11215,I,98,2,0,B
11163,I,96,1,1,D
11242,D,96,0,0,B
11244,I,97,0,1,D
11247,D,97,0,0,B
11249,I,98,0,1,D
11251,D,98,0,0,B
11253,D,99,0,0,B
11244,I,97,1,1,D
11257,D,97,0,0,B
11259,I,98,0,1,D
11262,D,99,0,0,B
11259,I,98,1,0,B
11244,I,97,2,0,B
9719,U,95,44,1,D
11268,I,96,0,1,D
11270,D,96,0,0,B
11272,I,97,0,1,D
11274,D,97,0,0,B
11276,I,98,0,1,D
11278,D,98,0,0,B
11280,D,99,0,0,B
11276,I,98,1,0,B
9719,U,95,45,1,D
11285,I,96,0,1,D
11287,D,96,0,0,B
11289,I,97,0,1,W
11291,W,97,0,0,B
11291,W,97,1,0,B
11291,W,97,2,0,B
11291,W,97,3,0,B
11291,W,97,4,0,B
11291,W,97,5,0,B
11298,I,98,0,1,D
11300,D,98,0,0,B
11302,I,99,0,1,D
11304,D,99,0,0,B
9719,U,95,46,1,U
11308,I,96,0,1,U
11310,U,96,0,0,B
11310,U,96,1,0,B
11310,U,96,2,0,B
11310,U,96,3,0,B
11310,U,96,4,0,B
11310,U,96,5,0,B
11310,U,96,6,0,B
11310,U,96,7,0,B
11310,U,96,8,0,B
11310,U,96,9,0,B
11310,U,96,10,0,B
11310,U,96,11,0,B
11310,U,96,12,0,B
11310,U,96,13,0,B
11310,U,96,14,0,B
11310,U,96,15,0,B
11310,U,96,16,1,D
11329,I,97,0,1,D
11331,D,97,0,0,B
11333,I,98,0,1,D
11335,D,98,0,0,B
11337,I,99,0,1,D
11339,D,99,0,0,B
11310,U,96,17,0,B
11310,U,96,18,0,B
11344,I,97,0,0,B
11310,U,96,19,0,B
11310,U,96,20,0,B
11310,U,96,21,0,B
11310,U,96,22,0,B
11350,I,97,0,1,U
11353,U,97,0,0,B
11353,U,97,1,0,B
11353,U,97,2,0,B
11353,U,97,3,0,B
11353,U,97,4,0,B
11353,U,97,5,0,B
11353,U,97,6,0,B
11353,U,97,7,1,D
11363,I,98,0,1,D
11365,D,98,0,0,B
11367,I,99,0,1,D
11369,D,99,0,0,B
11353,U,97,8,1,D
11373,I,98,0,1,D
11375,D,98,0,0,B
11377,I,99,0,1,D
11379,D,99,0,0,B
11353,U,97,9,1,D
11383,I,98,0,1,D
11385,D,98,0,0,B
11387,I,99,0,1,D
11389,D,99,0,0,B
11383,I,98,1,0,B
11353,U,97,10,1,D
11394,I,98,0,1,D
11396,D,98,0,0,B
11398,I,99,0,1,D
11401,D,99,0,0,B
11398,I,99,1,0,B
11353,U,97,11,1,D
11406,I,98,0,1,D
11408,D,98,0,0,B
11410,I,99,0,1,D
11412,D,99,0,0,B
11353,U,97,12,1,D
11416,I,98,0,1,D
11418,D,98,0,0,B
11420,I,99,0,1,D
11422,D,99,0,0,B
11353,U,97,13,1,D
11426,I,98,0,1,D
11428,D,98,0,0,B
11353,U,97,14,0,B
11353,U,97,15,1,D
11433,I,98,0,1,D
11435,D,98,0,0,B
11437,I,99,0,1,D
11439,D,99,0,0,B
11353,U,97,16,1,D
11443,I,98,0,1,D
11445,D,98,0,0,B
11447,I,99,0,1,D
11449,D,99,0,0,B
11353,U,97,17,1,D
11453,I,98,0,1,D
11455,D,98,0,0,B
11457,I,99,0,1,D
11460,D,99,0,0,B
11457,I,99,1,0,B
11353,U,97,18,0,B
11464,I,98,0,1,W
11466,W,98,0,0,B
11466,W,98,1,0,B
11466,W,98,2,0,B
11466,W,98,3,0,B
11466,W,98,4,0,B
11466,W,98,5,0,B
11466,W,98,6,0,B
11466,W,98,7,1,D
11476,I,99,0,1,D
11478,D,99,0,0,B
11466,W,98,8,1,D
11482,I,99,0,1,D
11484,D,99,0,0,B
11466,W,98,9,0,B
11466,W,98,10,0,B
11466,W,98,11,0,B
11489,I,99,0,1,D
11492,D,99,0,0,B
11489,I,99,1,0,B
11464,I,98,1,0,B
9719,U,95,47,0,B
9719,U,95,48,0,B
9719,U,95,49,0,B
9719,U,95,50,0,B
9719,U,95,51,0,B
9719,U,95,52,0,B
11502,I,96,0,1,U
11504,U,96,0,0,B
11504,U,96,1,0,B
11504,U,96,2,0,B
11504,U,96,3,0,B
11504,U,96,4,0,B
11504,U,96,5,0,B
11504,U,96,6,0,B
11504,U,96,7,1,D
11514,I,97,0,1,D
11516,D,97,0,0,B
11518,I,98,0,1,D
11520,D,98,0,0,B
11522,D,99,0,0,B
11518,I,98,1,0,B
11504,U,96,8,1,D
11527,I,97,0,1,D
11529,D,97,0,0,B
11531,I,98,0,1,W
11533,W,98,0,0,B
11533,W,98,1,0,B
11533,W,98,2,0,B
11533,W,98,3,0,B
11533,W,98,4,1,D
11540,I,99,0,1,D
11542,D,99,0,0,B
11533,W,98,5,0,B
11533,W,98,6,0,B
11533,W,98,7,0,B
11533,W,98,8,0,B
11533,W,98,9,0,B
11533,W,98,10,0,B
11550,I,99,0,1,D
11553,D,99,0,0,B
11550,I,99,1,1,D
11557,D,99,0,0,B
11550,I,99,2,0,B
11531,I,98,1,0,B
11504,U,96,9,1,D
11563,I,97,0,1,D
11565,D,97,0,0,B
11567,D,99,0,0,B
11504,U,96,10,1,D
11571,I,97,0,1,D
11573,D,97,0,0,B
11575,I,98,0,1,D
11577,D,98,0,0,B
11579,I,99,0,1,D
11581,D,99,0,0,B
11504,U,96,11,1,D
11585,I,97,0,1,D
11587,D,97,0,0,B
11589,I,98,0,1,D
11591,D,98,0,0,B
11593,I,99,0,1,D
11596,D,99,0,0,B
11593,I,99,1,0,B
11504,U,96,12,1,D
11601,I,97,0,1,D
11603,D,97,0,0,B
11605,I,98,0,1,D
11607,D,98,0,0,B
11609,I,99,0,1,D
11611,D,99,0,0,B
11504,U,96,13,1,D
11615,I,97,0,1,D
11618,D,97,0,0,B
11620,I,98,0,1,D
11622,D,98,0,0,B
11624,I,99,0,1,D
11627,D,99,0,0,B
11624,I,99,1,0,B
11615,I,97,1,0,B
11504,U,96,14,1,D
11633,I,97,0,1,D
11635,D,97,0,0,B
11504,U,96,15,1,D
11639,I,97,0,1,D
11641,D,97,0,0,B
11643,I,98,0,1,D
11645,D,98,0,0,B
11647,I,99,0,1,D
11650,D,99,0,0,B
11647,I,99,1,1,D
11654,D,99,0,0,B
11504,U,96,16,0,B
11504,U,96,17,1,D
11659,I,97,0,1,D
11661,D,97,0,0,B
11663,I,98,0,1,D
11665,D,98,0,0,B
11667,I,99,0,1,D
11669,D,99,0,0,B
11504,U,96,18,1,D
11673,I,97,0,1,D
11675,D,97,0,0,B
11677,I,98,0,1,D
11679,D,98,0,0,B
11681,I,99,0,1,D
11684,D,99,0,0,B
11681,I,99,1,0,B
11504,U,96,19,1,D
11689,I,97,0,1,D
11691,D,97,0,0,B
11693,I,98,0,1,D
11695,D,98,0,0,B
11697,D,99,0,0,B
11693,I,98,1,0,B
11504,U,96,20,1,D
11702,I,97,0,1,D
11704,D,97,0,0,B
11706,I,98,0,1,W
11708,W,98,0,0,B
11708,W,98,1,0,B
11708,W,98,2,0,B
11708,W,98,3,0,B
11708,W,98,4,0,B
11708,W,98,5,0,B
11708,W,98,6,0,B
11717,I,99,0,0,B
11708,W,98,7,0,B
11721,I,99,0,0,B
11708,W,98,8,1,D
11725,I,99,0,1,D
11727,D,99,0,0,B
11708,W,98,9,0,B
11731,I,99,0,0,B
11731,I,99,1,0,B
11708,W,98,10,0,B
11708,W,98,11,0,B
11708,W,98,12,0,B
11737,W,99,0,0,B
11737,W,99,1,0,B
11737,W,99,2,0,B
11737,W,99,3,0,B
11737,W,99,4,0,B
11737,W,99,5,0,B
11737,W,99,6,0,B
11737,W,99,7,0,B
11504,U,96,21,1,D
11748,I,97,0,1,D
11750,D,97,0,0,B
11752,I,98,0,1,D
11755,D,98,0,0,B
11752,I,98,1,1,W
11758,W,98,0,0,B
11758,W,98,1,0,B
11758,W,98,2,0,B
11758,W,98,3,0,B
11758,W,98,4,0,B
11758,W,98,5,0,B
11758,W,98,6,0,B
11758,W,98,7,0,B
11767,I,99,0,1,D
11770,D,99,0,0,B
11767,I,99,1,1,D
11773,D,99,0,0,B
11504,U,96,22,0,B
11504,U,96,23,0,B
11777,W,96,0,0,B
11777,W,96,1,0,B
11777,W,96,2,0,B
11777,W,96,3,0,B
11777,W,96,4,0,B
11777,W,96,5,0,B
11777,W,96,6,0,B
11777,W,96,7,0,B
11787,I,97,0,0,B
11777,W,96,8,1,D
11791,I,97,0,1,D
11793,D,97,0,0,B
11795,I,98,0,1,D
11797,D,98,0,0,B
11799,I,99,0,1,D
11801,D,99,0,0,B
11795,I,98,1,0,B
11777,W,96,9,0,B
11777,W,96,10,0,B
11777,W,96,11,0,B
11807,I,97,0,1,U
11809,U,97,0,0,B
11809,U,97,1,0,B
11809,U,97,2,0,B
11809,U,97,3,1,D
11815,I,98,0,1,D
11817,D,98,0,0,B
11819,I,99,0,1,D
11821,D,99,0,0,B
11809,U,97,4,0,B
11809,U,97,5,0,B
11809,U,97,6,0,B
11809,U,97,7,0,B
11809,U,97,8,1,D
11829,I,98,0,1,D
11831,D,98,0,0,B
11833,I,99,0,1,D
11835,D,99,0,0,B
11809,U,97,9,1,D
11839,I,98,0,1,D
11841,D,98,0,0,B
11843,I,99,0,1,D
11845,D,99,0,0,B
11809,U,97,10,0,B
11809,U,97,11,1,D
11850,I,98,0,1,D
11852,D,98,0,0,B
11809,U,97,12,1,D
11856,I,98,0,1,D
11858,D,98,0,0,B
11860,I,99,0,1,D
11862,D,99,0,0,B
11809,U,97,13,1,D
11866,I,98,0,1,D
11868,D,98,0,0,B
11870,I,99,0,1,D
11872,D,99,0,0,B
11809,U,97,14,0,B
11809,U,97,15,0,B
11809,U,97,16,1,D
11878,I,98,0,1,D
11880,D,98,0,0,B
11882,I,99,0,1,D
11884,D,99,0,0,B
11809,U,97,17,1,W
11888,W,98,0,0,B
11888,W,98,1,0,B
11888,W,98,2,0,B
11888,W,98,3,0,B
11888,W,98,4,0,B
11888,W,98,5,0,B
11888,W,98,6,0,B
11888,W,98,7,0,B
11888,W,98,8,0,B
11888,W,98,9,0,B
11888,W,98,10,0,B
11888,W,98,11,0,B
11888,W,98,12,0,B
11888,W,98,13,0,B
11888,W,98,14,0,B
11888,W,98,15,0,B
11888,W,98,16,0,B
11888,W,98,17,0,B
11907,I,99,0,1,D
11910,D,99,0,0,B
11907,I,99,1,0,B
11809,U,97,18,0,B
11809,U,97,19,0,B
11809,U,97,20,0,B
11916,I,98,0,1,W
11919,W,98,0,0,B
11919,W,98,1,0,B
11919,W,98,2,0,B
11919,W,98,3,0,B
11919,W,98,4,0,B
11919,W,98,5,0,B
11919,W,98,6,0,B
11919,W,98,7,0,B
11928,W,99,0,0,B
11928,W,99,1,0,B
11928,W,99,2,0,B
11928,W,99,3,0,B
11928,W,99,4,0,B
11928,W,99,5,0,B
11916,I,98,1,1,W
11936,W,98,0,0,B
11936,W,98,1,0,B
11936,W,98,2,0,B
11936,W,98,3,0,B
11936,W,98,4,0,B
11936,W,98,5,0,B
11936,W,98,6,0,B
11936,W,98,7,0,B
11945,I,99,0,1,D
11947,D,99,0,0,B
3,U,94,40,0,B
3,U,94,41,0,B
3,U,94,42,0,B
3,U,94,43,0,B
3,U,94,44,0,B
3,U,94,45,2,D
11956,I,95,0,1,D
11959,D,95,0,0,B
11961,I,96,0,1,D
11963,D,96,0,0,B
11965,I,97,0,1,D
11968,D,97,0,0,B
11970,I,98,0,1,D
11972,D,98,0,0,B
11974,D,99,0,0,B
11965,I,97,1,1,D
11977,D,97,0,0,B
11979,I,98,0,1,D
11981,D,98,0,0,B
11983,I,99,0,1,D
11985,D,99,0,0,B
11956,I,95,1,1,U
11988,U,95,0,0,B
11988,U,95,1,0,B
11988,U,95,2,0,B
11988,U,95,3,0,B
11988,U,95,4,0,B
11988,U,95,5,0,B
11988,U,95,6,0,B
11988,U,95,7,0,B
11988,U,95,8,0,B
11988,U,95,9,0,B
11988,U,95,10,0,B
11988,U,95,11,1,D
12002,I,96,0,1,D
12004,D,96,0,0,B
12006,I,97,0,1,D
12008,D,97,0,0,B
12010,I,98,0,1,D
12012,D,98,0,0,B
12014,I,99,0,1,D
12016,D,99,0,0,B
11988,U,95,12,1,D
12020,D,96,0,0,B
12022,I,97,0,1,D
12024,D,97,0,0,B
11988,U,95,13,0,B
11988,U,95,14,1,U
12029,I,96,0,1,U
12031,U,96,0,0,B
12031,U,96,1,0,B
12031,U,96,2,0,B
12031,U,96,3,0,B
12031,U,96,4,0,B
12031,U,96,5,0,B
12031,U,96,6,0,B
12031,U,96,7,0,B
12031,U,96,8,0,B
12031,U,96,9,0,B
12031,U,96,10,0,B
12031,U,96,11,1,D
12045,I,97,0,1,D
12047,D,97,0,0,B
12049,I,98,0,1,D
12051,D,98,0,0,B
12053,I,99,0,1,D
12055,D,99,0,0,B
12049,I,98,1,0,B
12031,U,96,12,1,D
12060,I,97,0,1,D
12062,D,97,0,0,B
12064,I,98,0,1,D
12066,D,98,0,0,B
12068,I,99,0,1,D
12071,D,99,0,0,B
12068,I,99,1,1,D
12074,D,99,0,0,B
12064,I,98,1,1,D
12078,D,98,0,0,B
12031,U,96,13,1,D
12082,I,97,0,1,D
12084,D,97,0,0,B
12086,I,98,0,1,W
12088,W,98,0,0,B
12088,W,98,1,0,B
12088,W,98,2,0,B
12088,W,98,3,0,B
12088,W,98,4,0,B
12088,W,98,5,0,B
12095,I,99,0,1,D
12098,D,99,0,0,B
12095,I,99,1,1,D
12102,D,99,0,0,B
12095,I,99,2,0,B
12031,U,96,14,2,D
12107,I,97,0,1,D
12110,D,97,0,0,B
12107,I,97,1,1,D
12113,D,97,0,0,B
12115,I,98,0,1,D
12117,D,98,0,0,B
12119,I,99,0,1,D
12122,D,99,0,0,B
12119,I,99,1,1,D
12125,D,99,0,0,B
12119,I,99,2,0,B
12031,U,96,15,0,B
12031,U,96,16,0,B
12031,U,96,17,0,B
12031,U,96,18,0,B
12031,U,96,19,0,B
12031,U,96,20,0,B
12134,I,97,0,1,W
12137,W,97,0,0,B
12137,W,97,1,0,B
12137,W,97,2,0,B
12137,W,97,3,0,B
12143,I,98,0,0,B
12137,W,97,4,0,B
12137,W,97,5,1,D
12148,I,98,0,1,D
12150,D,98,0,0,B
12152,D,99,0,0,B
12137,W,97,6,0,B
12137,W,97,7,0,B
12137,W,97,8,1,D
12158,I,98,0,1,D
12160,D,98,0,0,B
12162,D,99,0,0,B
12158,I,98,1,0,B
12137,W,97,9,1,D
12167,D,99,0,0,B
12137,W,97,10,1,D
12171,I,98,0,1,D
12173,D,98,0,0,B
12171,I,98,1,0,B
12137,W,97,11,1,D
12178,I,98,0,1,D
12180,D,98,0,0,B
12182,D,99,0,0,B
12137,W,97,12,0,B
12137,W,97,13,1,D
12187,I,98,0,1,D
12189,D,98,0,0,B
12191,D,99,0,0,B
12137,W,97,14,1,D
12195,I,98,0,1,D
12197,D,98,0,0,B
12199,I,99,0,1,D
12202,D,99,0,0,B
12199,I,99,1,0,B
12195,I,98,1,0,B
12137,W,97,15,1,D
12208,I,98,0,1,D
12210,D,98,0,0,B
12212,I,99,0,1,D
12215,D,99,0,0,B
12212,I,99,1,1,D
12219,D,99,0,0,B
12212,I,99,2,0,B
12137,W,97,16,1,D
12224,I,98,0,1,D
12226,D,98,0,0,B
12224,I,98,1,0,B
12137,W,97,17,0,B
12137,W,97,18,0,B
12231,I,98,0,1,D
12233,D,98,0,0,B
12235,W,99,0,0,B
12235,W,99,1,0,B
12235,W,99,2,0,B
12235,W,99,3,0,B
12235,W,99,4,0,B
12235,W,99,5,0,B
12231,I,98,1,0,B
11988,U,95,15,1,U
12245,I,96,0,1,U
12247,U,96,0,0,B
12247,U,96,1,0,B
12247,U,96,2,0,B
12247,U,96,3,0,B
12247,U,96,4,0,B
12247,U,96,5,0,B
12247,U,96,6,0,B
12247,U,96,7,0,B
12247,U,96,8,0,B
12247,U,96,9,0,B
12247,U,96,10,0,B
12247,U,96,11,0,B
12247,U,96,12,0,B
12247,U,96,13,0,B
12247,U,96,14,0,B
12247,U,96,15,0,B
12247,U,96,16,0,B
12247,U,96,17,0,B
12247,U,96,18,0,B
12247,U,96,19,0,B
12247,U,96,20,0,B
12247,U,96,21,0,B
12247,U,96,22,0,B
12247,U,96,23,1,I
12273,I,97,0,0,B
12275,I,98,0,0,B
12247,U,96,24,1,D
12279,I,97,0,1,D
12281,D,97,0,0,B
12247,U,96,25,1,D
12285,I,97,0,1,D
12287,D,97,0,0,B
12289,I,98,0,1,D
12291,D,98,0,0,B
12293,I,99,0,1,D
12296,D,99,0,0,B
12293,I,99,1,0,B
12247,U,96,26,1,D
12301,I,97,0,1,D
12303,D,97,0,0,B
12305,I,98,0,1,D
12307,D,98,0,0,B
12309,D,99,0,0,B
12305,I,98,1,0,B
12247,U,96,27,1,W
12314,I,97,0,1,W
12316,W,97,0,0,B
12316,W,97,1,0,B
12316,W,97,2,0,B
12316,W,97,3,0,B
12316,W,97,4,0,B
12316,W,97,5,0,B
12323,I,98,0,1,D
12325,D,98,0,0,B
12327,I,99,0,1,D
12329,D,99,0,0,B
12323,I,98,1,0,B
12247,U,96,28,1,D
12334,I,97,0,1,D
12336,D,97,0,0,B
12338,I,98,0,1,D
12340,D,98,0,0,B
12342,I,99,0,1,D
12345,D,99,0,0,B
12342,I,99,1,1,D
12349,D,99,0,0,B
12342,I,99,2,0,B
12247,U,96,29,1,D
12354,I,97,0,1,D
12356,D,97,0,0,B
12358,D,99,0,0,B
12360,I,97,0,1,U
12363,U,97,0,0,B
12363,U,97,1,0,B
12363,U,97,2,0,B
12363,U,97,3,0,B
12363,U,97,4,0,B
12363,U,97,5,0,B
12363,U,97,6,1,D
12372,I,98,0,1,D
12374,D,98,0,0,B
12376,D,99,0,0,B
12372,I,98,1,0,B
12363,U,97,7,1,D
12381,I,98,0,1,D
12383,D,98,0,0,B
12385,I,99,0,1,D
12387,D,99,0,0,B
12363,U,97,8,1,D
12391,I,98,0,1,D
12393,D,99,0,0,B
12363,U,97,9,1,D
12397,I,98,0,1,D
12399,D,98,0,0,B
12401,I,99,0,1,D
12403,D,99,0,0,B
12363,U,97,10,0,B
12407,I,98,0,0,B
12363,U,97,11,1,D
12411,I,98,0,1,D
12413,D,98,0,0,B
12415,I,99,0,1,D
12418,D,99,0,0,B
12415,I,99,1,1,D
12422,D,99,0,0,B
12363,U,97,12,0,B
12426,I,98,0,0,B
12363,U,97,13,0,B
12363,U,97,14,0,B
12363,U,97,15,0,B
12363,U,97,16,0,B
12363,U,97,17,0,B
12433,I,98,0,1,W
12435,W,98,0,0,B
12435,W,98,1,0,B
12435,W,98,2,0,B
12435,W,98,3,0,B
12435,W,98,4,0,B
12435,W,98,5,0,B
12435,W,98,6,0,B
12435,W,98,7,0,B
12444,I,99,0,1,D
12447,D,99,0,0,B
12444,I,99,1,1,D
12451,D,99,0,0,B
12444,I,99,2,0,B
12433,I,98,1,0,B
11988,U,95,16,0,B
11988,U,95,17,1,W
12458,I,96,0,1,W
12460,W,96,0,0,B
12460,W,96,1,0,B
12460,W,96,2,0,B
12460,W,96,3,0,B
12460,W,96,4,0,B
12460,W,96,5,0,B
12460,W,96,6,0,B
12460,W,96,7,0,B
12460,W,96,8,0,B
12460,W,96,9,0,B
12471,I,97,0,1,W
12474,W,97,0,0,B
12474,W,97,1,0,B
12474,W,97,2,0,B
12474,W,97,3,0,B
12474,W,97,4,0,B
12474,W,97,5,0,B
12481,I,98,0,1,W
12483,W,98,0,0,B
12483,W,98,1,0,B
12483,W,98,2,0,B
12483,W,98,3,0,B
12483,W,98,4,0,B
12483,W,98,5,0,B
12490,I,99,0,1,D
12492,D,99,0,0,B
12471,I,97,1,1,W
12495,W,97,0,0,B
12495,W,97,1,0,B
12495,W,97,2,0,B
12495,W,97,3,0,B
12495,W,97,4,0,B
12495,W,97,5,0,B
12502,I,98,0,1,W
12504,W,98,0,0,B
12504,W,98,1,0,B
12504,W,98,2,0,B
12504,W,98,3,0,B
12504,W,98,4,0,B
12504,W,98,5,0,B
12511,I,99,0,1,D
12513,D,99,0,0,B
12502,I,98,1,0,B
11988,U,95,18,1,U
12518,I,96,0,1,U
12520,U,96,0,0,B
12520,U,96,1,0,B
12520,U,96,2,0,B
12520,U,96,3,0,B
12520,U,96,4,0,B
12520,U,96,5,0,B
12520,U,96,6,0,B
12520,U,96,7,0,B
12520,U,96,8,0,B
12520,U,96,9,0,B
12520,U,96,10,0,B
12520,U,96,11,0,B
12520,U,96,12,0,B
12520,U,96,13,0,B
12520,U,96,14,1,D
12537,I,97,0,1,D
12539,D,97,0,0,B
12541,I,98,0,1,W
12543,W,98,0,0,B
12543,W,98,1,0,B
12543,W,98,2,0,B
12543,W,98,3,0,B
12543,W,98,4,0,B
12543,W,98,5,0,B
12543,W,98,6,0,B
12543,W,98,7,0,B
12552,I,99,0,1,D
12555,D,99,0,0,B
12552,I,99,1,1,D
12559,D,99,0,0,B
12552,I,99,2,0,B
12541,I,98,1,0,B
12520,U,96,15,0,B
12520,U,96,16,0,B
12520,U,96,17,0,B
12520,U,96,18,0,B
12520,U,96,19,0,B
12520,U,96,20,1,D
12570,I,97,0,1,D
12572,D,97,0,0,B
12574,I,98,0,1,D
12576,D,98,0,0,B
12578,D,99,0,0,B
12520,U,96,21,0,B
12520,U,96,22,2,D
12583,I,97,0,1,D
12586,D,97,0,0,B
12588,I,98,0,1,D
12590,D,98,0,0,B
12592,I,99,0,1,D
12594,D,99,0,0,B
12583,I,97,1,1,D
12597,D,97,0,0,B
12599,I,98,0,1,D
12601,D,98,0,0,B
12603,I,99,0,1,D
12605,D,99,0,0,B
12520,U,96,23,0,B
12520,U,96,24,0,B
12520,U,96,25,1,D
12611,I,97,0,1,D
12613,D,97,0,0,B
12615,I,98,0,1,D
12617,D,98,0,0,B
12619,I,99,0,1,D
12621,D,99,0,0,B
12520,U,96,26,0,B
12520,U,96,27,0,B
12520,U,96,28,0,B
12520,U,96,29,0,B
12628,I,97,0,0,B
12520,U,96,30,1,D
12632,I,97,0,1,D
12634,D,97,0,0,B
12636,I,98,0,1,D
12638,D,98,0,0,B
12640,I,99,0,1,D
12642,D,99,0,0,B
12636,I,98,1,0,B
12520,U,96,31,1,D
12647,I,97,0,1,D
12649,D,97,0,0,B
12651,I,98,0,1,D
12653,D,98,0,0,B
12655,I,99,0,1,D
12657,D,99,0,0,B
12651,I,98,1,0,B
12520,U,96,32,1,D
12662,I,97,0,1,D
12664,D,97,0,0,B
12666,I,98,0,1,D
12668,D,98,0,0,B
12670,I,99,0,1,D
12673,D,99,0,0,B
12670,I,99,1,0,B
12666,I,98,1,0,B
12520,U,96,33,1,D
12679,I,97,0,1,D
12681,D,97,0,0,B
12683,I,98,0,1,D
12685,D,98,0,0,B
12687,I,99,0,1,D
12690,D,99,0,0,B
12687,I,99,1,1,D
12694,D,99,0,0,B
12687,I,99,2,0,B
12683,I,98,1,0,B
12520,U,96,34,1,W
12700,I,97,0,1,W
12702,W,97,0,0,B
12702,W,97,1,0,B
12702,W,97,2,0,B
12702,W,97,3,0,B
12702,W,97,4,0,B
12702,W,97,5,0,B
12709,I,98,0,1,D
12711,D,98,0,0,B
12713,I,97,0,1,W
12716,W,97,0,0,B
12716,W,97,1,0,B
12716,W,97,2,0,B
12716,W,97,3,0,B
12716,W,97,4,0,B
12716,W,97,5,0,B
12716,W,97,6,0,B
12716,W,97,7,0,B
12716,W,97,8,0,B
12716,W,97,9,0,B
12716,W,97,10,0,B
12716,W,97,11,0,B
12716,W,97,12,0,B
12716,W,97,13,0,B
12716,W,97,14,0,B
12716,W,97,15,0,B
12716,W,97,16,0,B
12716,W,97,17,1,D
12736,I,98,0,1,D
12738,D,98,0,0,B
12740,D,99,0,0,B
12716,W,97,18,1,D
12744,I,98,0,1,D
12746,D,98,0,0,B
12748,I,99,0,1,D
12750,D,99,0,0,B
12716,W,97,19,1,D
12754,I,98,0,1,D
12756,D,98,0,0,B
12758,W,99,0,0,B
12758,W,99,1,0,B
12758,W,99,2,0,B
12758,W,99,3,0,B
12758,W,99,4,0,B
12758,W,99,5,0,B
12716,W,97,20,0,B
12716,W,97,21,0,B
12716,W,97,22,0,B
12768,I,98,0,1,W
12771,W,98,0,0,B
12771,W,98,1,1,D
12775,D,99,0,0,B
12771,W,98,2,0,B
12771,W,98,3,0,B
12780,I,99,0,0,B
12771,W,98,4,1,D
12784,I,99,0,1,D
12786,D,99,0,0,B
12771,W,98,5,0,B
12771,W,98,6,0,B
12790,I,99,0,1,D
12793,D,99,0,0,B
12790,I,99,1,0,B
12768,I,98,1,1,W
12797,W,98,0,0,B
12797,W,98,1,0,B
12797,W,98,2,0,B
12797,W,98,3,0,B
12797,W,98,4,0,B
12797,W,98,5,0,B
12797,W,98,6,0,B
12797,W,98,7,0,B
12806,I,99,0,1,D
12809,D,99,0,0,B
12806,I,99,1,0,B
12768,I,98,2,0,B
11988,U,95,19,1,D
12815,I,96,0,1,D
12817,D,96,0,0,B
12819,I,97,0,1,D
12821,D,97,0,0,B
12823,I,99,0,1,D
12825,D,99,0,0,B
11988,U,95,20,0,B
11988,U,95,21,1,D
12830,I,96,0,1,D
12832,D,96,0,0,B
12834,I,97,0,1,D
12836,D,97,0,0,B
12838,I,98,0,1,D
12840,D,98,0,0,B
12842,I,99,0,1,D
12844,D,99,0,0,B
12838,I,98,1,0,B
11988,U,95,22,1,D
12849,I,96,0,1,D
12851,D,96,0,0,B
12853,I,97,0,1,D
12855,D,97,0,0,B
12857,I,98,0,1,D
12859,D,98,0,0,B
12861,I,99,0,1,D
12864,D,99,0,0,B
12861,I,99,1,0,B
12857,I,98,1,0,B
11988,U,95,23,1,D
12870,I,96,0,1,D
12872,D,96,0,0,B
12874,I,97,0,1,D
12877,D,97,0,0,B
12879,I,98,0,1,D
12881,D,98,0,0,B
12883,I,99,0,1,D
12886,D,99,0,0,B
12883,I,99,1,0,B
12879,I,98,1,0,B
12874,I,97,1,1,D
12892,D,97,0,0,B
12894,W,98,0,0,B
12894,W,98,1,0,B
12894,W,98,2,0,B
12894,W,98,3,0,B
12894,W,98,4,0,B
12894,W,98,5,0,B
12901,I,99,0,1,D
12903,D,99,0,0,B
12874,I,97,2,0,B
11988,U,95,24,1,D
12908,I,96,0,1,D
12910,D,96,0,0,B
12912,W,96,0,0,B
12914,I,97,0,1,D
12916,D,97,0,0,B
12918,I,98,0,1,D
12920,D,98,0,0,B
12922,I,99,0,1,D
12925,D,99,0,0,B
12922,I,99,1,1,D
12929,D,99,0,0,B
12922,I,99,2,0,B
11988,U,95,25,1,D
12934,I,96,0,1,D
12936,D,96,0,0,B
12938,I,97,0,1,D
12941,D,97,0,0,B
12943,I,98,0,1,D
12945,D,98,0,0,B
12938,I,97,1,1,W
12948,W,97,0,1,D
12951,I,99,0,1,D
12954,D,99,0,0,B
12951,I,99,1,0,B
12957,I,98,0,1,D
12959,D,98,0,0,B
12961,I,99,0,1,D
12964,D,99,0,0,B
12961,I,99,1,0,B
12957,I,98,1,0,B
11988,U,95,26,1,D
12970,I,96,0,1,D
