cid,class,year,metamer_rank,number_ramif,ramif_class
13902,I,99,1,0,B
11897,U,95,18,1,I
13917,I,96,0,1,D
13919,D,96,0,0,B
13921,D,97,0,0,B
13923,W,98,0,0,B
13923,W,98,1,0,B
13923,W,98,2,0,B
13923,W,98,3,0,B
13923,W,98,4,0,B
13923,W,98,5,0,B
13923,W,98,6,0,B
13923,W,98,7,0,B
13932,I,99,0,1,D
13934,D,99,0,0,B
13932,I,99,1,0,B
11897,U,95,19,1,U
13939,U,96,0,0,B
13939,U,96,1,0,B
13939,U,96,2,0,B
13939,U,96,3,0,B
13939,U,96,4,1,D
13946,D,97,0,0,B
13948,I,98,0,0,B
13948,I,98,1,0,B
13939,U,96,5,1,D
13953,D,97,0,0,B
13955,I,98,0,0,B
13955,I,98,1,0,B
13939,U,96,6,1,D
13960,D,97,0,0,B
13962,D,98,0,0,B
13939,U,96,7,1,D
13966,D,97,0,0,B
13968,I,98,0,0,B
13968,I,98,1,0,B
13939,U,96,8,1,D
13973,D,97,0,0,B
13975,I,98,0,1,I
13975,I,98,1,0,B
13975,I,98,1,0,B
13939,U,96,9,1,I
13981,I,0,0,0,B
13939,U,96,10,0,B
13939,U,96,11,0,B
13939,U,96,12,0,B
13939,U,96,13,0,B
13939,U,96,14,0,B
13939,U,96,15,0,B
13939,U,96,16,0,B
13939,U,96,17,0,B
13939,U,96,18,1,D
13993,D,98,0,0,B
13995,I,99,0,1,W
13997,W,99,0,0,B
13997,W,99,1,0,B
13997,W,99,2,0,B
13997,W,99,3,0,B
13997,W,99,4,0,B
13997,W,99,5,0,B
13997,W,99,6,0,B
13997,W,99,7,0,B
13997,W,99,8,0,B
13997,W,99,9,0,B
13997,W,99,10,0,B
13997,W,99,11,0,B
13997,W,99,12,0,B
13997,W,99,13,0,B
13997,W,99,14,0,B
13997,W,99,15,0,B
13997,W,99,16,0,B
13939,U,96,19,0,B
13939,U,96,20,0,B
13939,U,96,21,0,B
13939,U,96,22,0,B
13939,U,96,23,0,B
14020,I,97,0,1,W
14022,W,97,0,0,B
14022,W,97,1,0,B
14022,W,97,2,1,D
14027,D,98,0,0,B
14029,I,99,0,1,D
14031,D,99,0,0,B
14022,W,97,3,1,D
14035,D,98,0,0,B
14022,W,97,4,0,B
14038,U,97,0,0,B
14038,U,97,1,0,B
14038,U,97,2,0,B
14038,U,97,3,0,B
14038,U,97,4,1,I
14045,I,99,0,1,W
14048,W,99,0,0,B
14048,W,99,1,0,B
14048,W,99,2,0,B
14048,W,99,3,0,B
14048,W,99,4,0,B
14048,W,99,5,0,B
14045,I,99,1,0,B
14038,U,97,5,1,W
14058,W,98,0,0,B
14058,W,98,1,0,B
14058,W,98,2,0,B
14058,W,98,3,0,B
14058,W,98,4,0,B
14058,W,98,5,0,B
14058,W,98,6,0,B
14058,W,98,7,0,B
14058,W,98,8,0,B
14058,W,98,9,0,B
14058,W,98,10,0,B
14058,W,98,11,0,B
14058,W,98,12,0,B
14058,W,98,13,0,B
14058,W,98,14,0,B
14074,I,99,0,1,W
14077,W,99,0,0,B
14077,W,99,1,0,B
14077,W,99,2,0,B
14077,W,99,3,0,B
14077,W,99,4,0,B
14077,W,99,5,0,B
14077,W,99,6,0,B
14077,W,99,7,0,B
14077,W,99,8,0,B
14077,W,99,9,0,B
14077,W,99,10,0,B
14077,W,99,11,0,B
14077,W,99,12,0,B
14077,W,99,13,0,B
14074,I,99,1,0,B
14038,U,97,6,0,B
14038,U,97,7,1,D
14096,D,98,0,0,B
14098,I,99,0,1,W
14100,W,99,0,0,B
14100,W,99,1,0,B
14100,W,99,2,0,B
14100,W,99,3,0,B
14100,W,99,4,0,B
14100,W,99,5,0,B
14100,W,99,6,0,B
14100,W,99,7,0,B
14038,U,97,8,1,D
14111,D,98,0,0,B
14038,U,97,9,1,D
14115,D,98,0,0,B
14117,I,99,0,1,D
14119,D,99,0,0,B
14038,U,97,10,1,I
14123,I,98,0,0,B
14123,I,98,1,0,B
14038,U,97,11,0,B
14038,U,97,12,0,B
14038,U,97,13,0,B
14038,U,97,14,0,B
14038,U,97,15,1,D
14132,D,98,0,0,B
14134,I,99,0,1,D
14137,D,99,0,0,B
14134,I,99,1,1,W
14141,W,99,0,0,B
14141,W,99,1,0,B
14141,W,99,2,0,B
14141,W,99,3,0,B
14141,W,99,4,0,B
14141,W,99,5,0,B
14141,W,99,6,0,B
14134,I,99,2,0,B
14134,I,99,3,0,B
14038,U,97,16,1,D
14153,D,98,0,0,B
14155,I,99,0,1,D
14157,D,99,0,0,B
14038,U,97,17,1,W
14161,W,98,0,0,B
14161,W,98,1,0,B
14161,W,98,2,0,B
14161,W,98,3,0,B
14161,W,98,4,0,B
14161,W,98,5,0,B
14168,I,99,0,1,D
14171,D,99,0,0,B
14168,I,99,1,0,B
14038,U,97,18,1,W
14175,W,98,0,0,B
14175,W,98,1,0,B
14175,W,98,2,0,B
14175,W,98,3,0,B
14175,W,98,4,0,B
14175,W,98,5,0,B
14175,W,98,6,0,B
14175,W,98,7,1,I
14185,I,99,0,0,B
14175,W,98,8,0,B
14175,W,98,9,0,B
14175,W,98,10,0,B
14175,W,98,11,1,I
14192,I,99,0,1,D
14194,D,99,0,0,B
14175,W,98,12,0,B
14175,W,98,13,0,B
14198,I,99,0,1,W
14201,W,99,0,0,B
14201,W,99,1,0,B
14201,W,99,2,0,B
14201,W,99,3,0,B
14201,W,99,4,0,B
14198,I,99,1,1,W
14208,W,99,0,0,B
14208,W,99,1,0,B
14208,W,99,2,0,B
14208,W,99,3,0,B
14208,W,99,4,0,B
14208,W,99,5,0,B
14208,W,99,6,0,B
14208,W,99,7,0,B
14198,I,99,2,0,B
14038,U,97,19,0,B
11897,U,95,20,1,I
14221,I,96,0,1,U
14223,U,96,0,0,B
14223,U,96,1,0,B
14223,U,96,2,0,B
14223,U,96,3,0,B
14223,U,96,4,1,D
14230,D,97,0,0,B
14232,I,98,0,1,W
14235,W,98,0,0,B
14235,W,98,1,0,B
14235,W,98,2,0,B
14235,W,98,3,0,B
14235,W,98,4,0,B
14235,W,98,5,0,B
14242,I,99,0,1,D
14244,D,99,0,0,B
14232,I,98,1,0,B
14223,U,96,5,1,D
14249,D,97,0,0,B
14251,D,98,0,0,B
14223,U,96,6,0,B
14223,U,96,7,1,W
14256,W,97,0,0,B
14256,W,97,1,0,B
14256,W,97,2,0,B
14256,W,97,3,0,B
14256,W,97,4,0,B
14256,W,97,5,0,B
14256,W,97,6,0,B
14256,W,97,7,0,B
14256,W,97,8,0,B
14256,W,97,9,0,B
14256,W,97,10,0,B
14256,W,97,11,0,B
14256,W,97,12,0,B
14256,W,97,13,0,B
14256,W,97,14,0,B
14256,W,97,15,0,B
14256,W,97,16,0,B
14274,I,98,0,1,D
14277,D,98,0,0,B
14279,W,99,0,0,B
14279,W,99,1,0,B
14279,W,99,2,0,B
14279,W,99,3,0,B
14279,W,99,4,0,B
14279,W,99,5,0,B
14279,W,99,6,0,B
14279,W,99,7,0,B
14279,W,99,8,0,B
14279,W,99,9,0,B
14279,W,99,10,0,B
14279,W,99,11,0,B
14279,W,99,12,0,B
14279,W,99,13,0,B
14279,W,99,14,0,B
14279,W,99,15,0,B
14279,W,99,16,0,B
14279,W,99,17,0,B
14279,W,99,18,0,B
14274,I,98,1,1,W
14301,W,98,0,0,B
14301,W,98,1,0,B
14301,W,98,2,0,B
14301,W,98,3,1,D
14307,D,99,0,0,B
14301,W,98,4,1,I
14311,I,99,0,1,D
14314,D,99,0,0,B
14311,I,99,1,0,B
14301,W,98,5,1,I
14319,I,99,0,1,D
14321,D,99,0,0,B
14301,W,98,6,1,D
14325,D,99,0,0,B
14301,W,98,7,1,I
14329,I,99,0,1,D
14331,D,99,0,0,B
14301,W,98,8,1,I
14335,I,99,0,1,D
14337,D,99,0,0,B
14301,W,98,9,0,B
14301,W,98,10,1,I
14342,I,99,0,1,D
14344,D,99,0,0,B
14301,W,98,11,0,B
14301,W,98,12,0,B
14348,I,99,0,1,U
14351,U,99,0,0,B
14351,U,99,1,0,B
14351,U,99,2,0,B
14351,U,99,3,0,B
14351,U,99,4,0,B
14351,U,99,5,0,B
14351,U,99,6,0,B
14351,U,99,7,0,B
14351,U,99,8,0,B
14351,U,99,9,0,B
14351,U,99,10,0,B
14351,U,99,11,0,B
14351,U,99,12,0,B
14351,U,99,13,0,B
14351,U,99,14,0,B
14351,U,99,15,0,B
14351,U,99,16,0,B
14351,U,99,17,0,B
14351,U,99,18,0,B
14351,U,99,19,0,B
14351,U,99,20,0,B
14351,U,99,21,0,B
14348,I,99,1,0,B
14274,I,98,2,1,I
14274,I,98,3,0,B
14274,I,98,3,0,B
14223,U,96,8,0,B
14223,U,96,9,1,D
14381,D,97,0,0,B
14383,I,98,0,1,W
14386,W,99,0,0,B
14386,W,99,1,0,B
14386,W,99,2,0,B
14386,W,99,3,0,B
14386,W,99,4,0,B
14383,I,98,1,1,I
14383,I,98,2,0,B
14383,I,98,2,0,B
14223,U,96,10,1,I
14397,I,0,0,0,B
14223,U,96,11,0,B
14223,U,96,12,0,B
14223,U,96,13,0,B
14223,U,96,14,0,B
14223,U,96,15,0,B
14223,U,96,16,0,B
14223,U,96,17,0,B
14223,U,96,18,0,B
14223,U,96,19,1,I
14409,I,0,0,0,B
14223,U,96,20,1,I
14413,I,0,0,0,B
14223,U,96,21,1,I
14417,I,0,0,0,B
14223,U,96,22,1,D
14421,D,97,0,0,B
14423,W,98,0,0,B
14423,W,98,1,0,B
14423,W,98,2,0,B
14423,W,98,3,0,B
14423,W,98,4,0,B
14423,W,98,5,1,I
14431,I,99,0,1,D
14433,D,99,0,0,B
14423,W,98,6,1,D
14437,D,99,0,0,B
14423,W,98,7,0,B
14423,W,98,8,1,I
14442,I,99,0,1,D
14444,D,99,0,0,B
14423,W,98,9,0,B
14423,W,98,10,0,B
14423,W,98,11,1,D
14450,D,99,0,0,B
14423,W,98,12,0,B
14423,W,98,13,0,B
14454,I,99,0,1,W
14457,W,99,0,0,B
14457,W,99,1,0,B
14457,W,99,2,0,B
14457,W,99,3,0,B
14457,W,99,4,0,B
14457,W,99,5,0,B
14457,W,99,6,0,B
14457,W,99,7,0,B
14457,W,99,8,0,B
14457,W,99,9,0,B
14457,W,99,10,0,B
14457,W,99,11,0,B
14457,W,99,12,0,B
14457,W,99,13,0,B
14457,W,99,14,0,B
14457,W,99,15,0,B
14454,I,99,1,1,W
14476,W,99,0,0,B
14476,W,99,1,0,B
14476,W,99,2,0,B
14476,W,99,3,0,B
14476,W,99,4,0,B
14476,W,99,5,0,B
14476,W,99,6,0,B
14476,W,99,7,0,B
14476,W,99,8,0,B
14476,W,99,9,0,B
14476,W,99,10,0,B
14476,W,99,11,0,B
14476,W,99,12,0,B
14476,W,99,13,0,B
14476,W,99,14,0,B
14476,W,99,15,0,B
14454,I,99,2,0,B
14454,I,99,3,0,B
14223,U,96,23,0,B
14223,U,96,24,0,B
14223,U,96,25,0,B
14223,U,96,26,0,B
14499,I,97,0,1,U
14501,U,97,0,0,B
14501,U,97,1,1,D
14505,D,98,0,0,B
14507,D,99,0,0,B
14501,U,97,2,0,B
14501,U,97,3,1,D
14512,D,98,0,0,B
14514,I,99,0,1,D
14516,D,99,0,0,B
14501,U,97,4,1,D
14520,D,98,0,0,B
14522,D,99,0,0,B
14501,U,97,5,1,D
14526,D,99,0,0,B
14501,U,97,6,0,B
14501,U,97,7,0,B
14501,U,97,8,0,B
14501,U,97,9,0,B
14501,U,97,10,1,D
14534,D,99,0,0,B
14501,U,97,11,0,B
14501,U,97,12,0,B
14501,U,97,13,0,B
14501,U,97,14,0,B
14501,U,97,15,0,B
14501,U,97,16,0,B
14501,U,97,17,0,B
14501,U,97,18,0,B
14501,U,97,19,0,B
14501,U,97,20,0,B
14501,U,97,21,0,B
14547,I,98,0,1,W
14550,W,98,0,0,B
14550,W,98,1,0,B
14550,W,98,2,0,B
14550,W,98,3,0,B
14550,W,98,4,0,B
14550,W,98,5,0,B
14550,W,98,6,0,B
14550,W,98,7,0,B
14550,W,98,8,0,B
14547,I,98,1,1,I
14562,I,99,0,1,W
14565,W,99,0,0,B
14565,W,99,1,0,B
14565,W,99,2,0,B
14565,W,99,3,0,B
14565,W,99,4,0,B
14562,I,99,1,0,B
14547,I,98,2,1,W
14574,W,98,0,0,B
14574,W,98,1,0,B
14574,W,98,2,0,B
14574,W,98,3,0,B
14574,W,98,4,1,D
14581,D,99,0,0,B
14574,W,98,5,1,I
14585,I,99,0,1,D
14587,D,99,0,0,B
14574,W,98,6,0,B
14574,W,98,7,0,B
14574,W,98,8,1,I
14593,I,99,0,0,B
14574,W,98,9,0,B
14574,W,98,10,0,B
14574,W,98,11,0,B
14574,W,98,12,0,B
14599,I,99,0,1,W
14601,W,99,0,0,B
14601,W,99,1,0,B
14601,W,99,2,0,B
14601,W,99,3,0,B
14601,W,99,4,0,B
14601,W,99,5,0,B
14599,I,99,1,0,B
14547,I,98,3,1,I
14547,I,98,4,0,B
14547,I,98,4,0,B
11897,U,95,21,1,I
14614,I,96,0,1,W
14616,W,96,0,0,B
14616,W,96,1,0,B
14616,W,96,2,1,D
14621,D,98,0,0,B
14623,I,99,0,1,D
14625,D,99,0,0,B
14616,W,96,3,0,B
14616,W,96,4,0,B
14616,W,96,5,1,D
14631,D,97,0,0,B
14633,I,98,0,1,W
14635,W,98,0,0,B
14635,W,98,1,0,B
14635,W,98,2,0,B
14635,W,98,3,0,B
14635,W,98,4,1,D
14642,D,99,0,0,B
14635,W,98,5,0,B
14635,W,98,6,1,D
14647,D,99,0,0,B
14635,W,98,7,1,D
14651,D,99,0,0,B
14635,W,98,8,0,B
14635,W,98,9,0,B
14635,W,98,10,1,D
14657,D,99,0,0,B
14635,W,98,11,0,B
14635,W,98,12,0,B
14635,W,98,13,0,B
14635,W,98,14,0,B
14663,I,99,0,1,W
14666,W,99,0,0,B
14666,W,99,1,0,B
14666,W,99,2,0,B
14666,W,99,3,0,B
14666,W,99,4,0,B
14666,W,99,5,0,B
14666,W,99,6,0,B
14663,I,99,1,0,B
14616,W,96,6,0,B
14616,W,96,7,0,B
14677,D,96,0,0,B
14679,I,97,0,1,U
14681,U,97,0,0,B
14681,U,97,1,0,B
14681,U,97,2,0,B
14681,U,97,3,1,D
14687,D,98,0,0,B
14681,U,97,4,0,B
14681,U,97,5,1,D
14692,D,98,0,0,B
14694,I,99,0,1,W
14697,W,99,0,0,B
14697,W,99,1,0,B
14697,W,99,2,0,B
14697,W,99,3,0,B
14697,W,99,4,0,B
14694,I,99,1,0,B
14681,U,97,6,1,D
14706,D,98,0,0,B
14708,I,99,0,1,D
14710,D,99,0,0,B
14681,U,97,7,1,D
14714,D,98,0,0,B
14716,I,99,0,1,D
14719,D,99,0,0,B
14716,I,99,1,0,B
14681,U,97,8,1,D
14724,D,98,0,0,B
14726,I,99,0,1,D
14728,D,99,0,0,B
14681,U,97,9,0,B
14681,U,97,10,1,D
14733,D,98,0,0,B
14735,I,99,0,1,W
14738,W,99,0,0,B
14738,W,99,1,0,B
14738,W,99,2,0,B
14738,W,99,3,0,B
14738,W,99,4,0,B
14738,W,99,5,0,B
14738,W,99,6,0,B
14738,W,99,7,0,B
14735,I,99,1,0,B
14681,U,97,11,0,B
14681,U,97,12,0,B
14681,U,97,13,0,B
14681,U,97,14,0,B
14681,U,97,15,0,B
14681,U,97,16,1,D
14755,D,99,0,0,B
14681,U,97,17,0,B
14681,U,97,18,0,B
14681,U,97,19,0,B
14681,U,97,20,0,B
14681,U,97,21,0,B
14681,U,97,22,0,B
14681,U,97,23,0,B
14764,U,98,0,0,B
14764,U,98,1,0,B
14764,U,98,2,0,B
14764,U,98,3,0,B
14764,U,98,4,0,B
14764,U,98,5,0,B
14764,U,98,6,0,B
14764,U,98,7,1,I
14774,I,99,0,0,B
14764,U,98,8,1,I
14778,I,99,0,0,B
14764,U,98,9,0,B
14764,U,98,10,1,I
14783,I,99,0,1,D
14785,D,99,0,0,B
14764,U,98,11,1,I
14789,I,99,0,1,D
14791,D,99,0,0,B
14764,U,98,12,1,I
14795,I,99,0,1,D
14797,D,99,0,0,B
14764,U,98,13,1,D
14801,D,99,0,0,B
14764,U,98,14,1,I
14805,I,99,0,1,D
14807,D,99,0,0,B
14764,U,98,15,1,I
14811,I,99,0,0,B
14811,I,99,1,0,B
14764,U,98,16,0,B
14764,U,98,17,0,B
14764,U,98,18,0,B
14764,U,98,19,0,B
14764,U,98,20,0,B
14764,U,98,21,0,B
14820,I,99,0,1,W
14822,W,99,0,0,B
14822,W,99,1,0,B
14822,W,99,2,0,B
14822,W,99,3,0,B
14822,W,99,4,0,B
14822,W,99,5,0,B
14822,W,99,6,0,B
14822,W,99,7,0,B
14822,W,99,8,0,B
14822,W,99,9,0,B
14822,W,99,10,0,B
14822,W,99,11,0,B
14822,W,99,12,0,B
14820,I,99,1,0,B
11897,U,95,22,1,I
14839,I,96,0,1,U
14841,U,96,0,0,B
14841,U,96,1,0,B
14841,U,96,2,0,B
14841,U,96,3,0,B
14841,U,96,4,1,D
14848,D,97,0,0,B
14850,D,98,0,0,B
14852,I,99,0,0,B
14852,I,99,1,0,B
14841,U,96,5,1,D
14857,D,97,0,0,B
14859,D,98,0,0,B
14861,I,99,0,0,B
14841,U,96,6,1,D
14865,D,97,0,0,B
14867,D,98,0,0,B
14869,I,99,0,0,B
14841,U,96,7,1,D
14873,D,97,0,0,B
14875,D,98,0,0,B
14877,I,99,0,1,D
14879,D,99,0,0,B
14841,U,96,8,0,B
14841,U,96,9,1,D
14884,D,97,0,0,B
14886,I,98,0,1,W
14889,W,99,0,0,B
14889,W,99,1,0,B
14889,W,99,2,0,B
14889,W,99,3,0,B
14889,W,99,4,0,B
14889,W,99,5,0,B
14889,W,99,6,0,B
14889,W,99,7,0,B
14889,W,99,8,0,B
14889,W,99,9,0,B
14889,W,99,10,0,B
14889,W,99,11,0,B
14889,W,99,12,0,B
14889,W,99,13,0,B
14889,W,99,14,0,B
14889,W,99,15,0,B
14886,I,98,1,1,I
14886,I,98,2,0,B
14886,I,98,2,0,B
14841,U,96,10,1,I
14911,I,97,0,1,D
14913,D,97,0,0,B
14915,I,98,0,1,D
14917,D,98,0,0,B
14919,D,99,0,0,B
14841,U,96,11,1,D
14923,D,97,0,0,B
14925,U,98,0,0,B
14925,U,98,1,0,B
14925,U,98,2,0,B
14925,U,98,3,0,B
14925,U,98,4,0,B
14925,U,98,5,0,B
14925,U,98,6,0,B
14925,U,98,7,1,I
14935,I,99,0,0,B
14925,U,98,8,1,I
14939,I,99,0,0,B
14939,I,99,1,0,B
14925,U,98,9,1,I
14944,I,99,0,1,D
14946,D,99,0,0,B
14925,U,98,10,0,B
14925,U,98,11,1,I
14951,I,99,0,1,D
14953,D,99,0,0,B
14925,U,98,12,1,D
14957,D,99,0,0,B
14925,U,98,13,1,I
14961,I,99,0,0,B
14925,U,98,14,0,B
14925,U,98,15,0,B
14925,U,98,16,1,I
14967,I,99,0,0,B
14925,U,98,17,0,B
14970,I,99,0,1,W
14973,W,99,0,0,B
14973,W,99,1,0,B
14973,W,99,2,0,B
14973,W,99,3,0,B
14973,W,99,4,0,B
14973,W,99,5,0,B
14973,W,99,6,0,B
14973,W,99,7,0,B
14973,W,99,8,0,B
14973,W,99,9,0,B
14973,W,99,10,0,B
14973,W,99,11,0,B
14973,W,99,12,0,B
14973,W,99,13,0,B
14973,W,99,14,0,B
14973,W,99,15,0,B
14970,I,99,1,0,B
14841,U,96,12,1,D
14993,D,97,0,0,B
14995,I,98,0,1,D
14998,D,98,0,0,B
15000,I,99,0,1,D
15003,D,99,0,0,B
15000,I,99,1,0,B
14995,I,98,1,1,I
14995,I,98,2,0,B
14995,I,98,2,0,B
14841,U,96,13,1,D
15011,D,97,0,0,B
15013,W,98,0,0,B
15013,W,98,1,0,B
15013,W,98,2,0,B
15013,W,98,3,0,B
15013,W,98,4,0,B
15013,W,98,5,0,B
15013,W,98,6,1,D
15022,D,99,0,0,B
15013,W,98,7,0,B
15013,W,98,8,0,B
15013,W,98,9,0,B
15013,W,98,10,0,B
15013,W,98,11,0,B
15013,W,98,12,0,B
15030,I,99,0,1,D
15032,D,99,0,0,B
14841,U,96,14,1,W
15036,W,97,0,0,B
15036,W,97,1,0,B
15036,W,97,2,0,B
15036,W,97,3,0,B
15036,W,97,4,0,B
15036,W,97,5,0,B
15036,W,97,6,0,B
15036,W,97,7,0,B
15045,I,98,0,1,W
15048,W,98,0,0,B
15048,W,98,1,0,B
15048,W,98,2,0,B
15048,W,98,3,1,D
15054,D,99,0,0,B
15048,W,98,4,0,B
15048,W,98,5,0,B
15048,W,98,6,0,B
15048,W,98,7,0,B
15060,I,99,0,1,U
15063,U,99,0,0,B
15063,U,99,1,0,B
15063,U,99,2,0,B
15063,U,99,3,0,B
15063,U,99,4,0,B
15063,U,99,5,0,B
15063,U,99,6,0,B
15063,U,99,7,0,B
15063,U,99,8,0,B
15063,U,99,9,0,B
15063,U,99,10,0,B
15063,U,99,11,0,B
15063,U,99,12,0,B
15063,U,99,13,0,B
15063,U,99,14,0,B
15063,U,99,15,0,B
15063,U,99,16,0,B
15063,U,99,17,0,B
15060,I,99,1,0,B
15045,I,98,1,1,W
15085,W,98,0,0,B
15085,W,98,1,0,B
15085,W,98,2,0,B
15085,W,98,3,0,B
15085,W,98,4,0,B
15085,W,98,5,0,B
15085,W,98,6,1,I
15094,I,99,0,1,D
15097,D,99,0,0,B
15094,I,99,1,0,B
15085,W,98,7,1,I
15102,I,99,0,0,B
15085,W,98,8,0,B
15085,W,98,9,1,I
15107,I,99,0,1,D
15109,D,99,0,0,B
15085,W,98,10,0,B
15112,I,99,0,1,W
15115,W,99,0,0,B
15115,W,99,1,0,B
15115,W,99,2,0,B
15115,W,99,3,0,B
15115,W,99,4,0,B
15115,W,99,5,0,B
15115,W,99,6,0,B
15115,W,99,7,0,B
15115,W,99,8,0,B
15115,W,99,9,0,B
15115,W,99,10,0,B
15115,W,99,11,0,B
15115,W,99,12,0,B
15115,W,99,13,0,B
15115,W,99,14,1,W
15132,W,99,0,0,B
15132,W,99,1,0,B
15132,W,99,2,0,B
15132,W,99,3,0,B
15132,W,99,4,0,B
15112,I,99,1,0,B
14841,U,96,15,0,B
14841,U,96,16,1,I
15142,I,0,0,0,B
14841,U,96,17,1,D
15146,D,97,0,0,B
15148,I,98,0,1,W
15151,W,98,0,0,B
15151,W,98,1,0,B
15151,W,98,2,0,B
15151,W,98,3,0,B
15151,W,98,4,0,B
15151,W,98,5,0,B
15151,W,98,6,0,B
15151,W,98,7,0,B
15160,I,99,0,1,W
15162,W,99,0,0,B
15162,W,99,1,0,B
15162,W,99,2,0,B
15162,W,99,3,0,B
15162,W,99,4,0,B
15148,I,98,1,1,I
15148,I,98,2,0,B
15148,I,98,2,0,B
14841,U,96,18,0,B
14841,U,96,19,1,I
15174,I,0,0,0,B
14841,U,96,20,0,B
14841,U,96,21,1,D
15179,D,97,0,0,B
15181,D,98,0,0,B
15183,I,99,0,1,D
15186,D,99,0,0,B
15183,I,99,1,0,B
14841,U,96,22,0,B
14841,U,96,23,0,B
14841,U,96,24,1,I
15193,I,97,0,1,D
15195,D,97,0,0,B
15197,W,98,0,0,B
15197,W,98,1,0,B
15197,W,98,2,0,B
15197,W,98,3,0,B
15197,W,98,4,0,B
15197,W,98,5,0,B
15197,W,98,6,0,B
15197,W,98,7,0,B
15197,W,98,8,0,B
15197,W,98,9,0,B
15197,W,98,10,1,I
15210,I,99,0,1,D
15212,D,99,0,0,B
15197,W,98,11,0,B
15197,W,98,12,0,B
15197,W,98,13,0,B
15197,W,98,14,0,B
15197,W,98,15,0,B
15219,I,99,0,1,U
15222,U,99,0,0,B
15222,U,99,1,0,B
15222,U,99,2,0,B
15222,U,99,3,0,B
15222,U,99,4,0,B
15222,U,99,5,0,B
15222,U,99,6,0,B
15222,U,99,7,0,B
15222,U,99,8,0,B
15222,U,99,9,0,B
15222,U,99,10,0,B
15222,U,99,11,0,B
15222,U,99,12,0,B
15222,U,99,13,0,B
15222,U,99,14,0,B
15222,U,99,15,0,B
15222,U,99,16,0,B
15222,U,99,17,0,B
15222,U,99,18,0,B
15219,I,99,1,0,B
14841,U,96,25,0,B
14841,U,96,26,0,B
14841,U,96,27,0,B
14841,U,96,28,0,B
14841,U,96,29,0,B
14841,U,96,30,0,B
14841,U,96,31,0,B
14841,U,96,32,0,B
14841,U,96,33,0,B
14841,U,96,34,1,D
15254,D,97,0,0,B
15256,U,98,0,0,B
15256,U,98,1,0,B
15256,U,98,2,0,B
15256,U,98,3,0,B
15256,U,98,4,0,B
15256,U,98,5,1,D
15264,D,99,0,0,B
15256,U,98,6,1,D
15268,D,99,0,0,B
15256,U,98,7,1,I
15272,I,99,0,0,B
15256,U,98,8,1,I
15276,I,99,0,1,W
15279,W,99,0,0,B
15279,W,99,1,0,B
15279,W,99,2,0,B
15279,W,99,3,0,B
15279,W,99,4,0,B
15276,I,99,1,0,B
15256,U,98,9,0,B
15256,U,98,10,1,I
15289,I,99,0,1,W
15292,W,99,0,0,B
15292,W,99,1,0,B
15292,W,99,2,0,B
15292,W,99,3,0,B
15292,W,99,4,0,B
15289,I,99,1,0,B
15256,U,98,11,1,I
15301,I,99,0,1,D
15303,D,99,0,0,B
15256,U,98,12,1,I
15307,I,99,0,0,B
15256,U,98,13,1,I
15311,I,99,0,1,D
15313,D,99,0,0,B
15256,U,98,14,1,I
15317,I,99,0,1,D
15319,D,99,0,0,B
15256,U,98,15,0,B
15256,U,98,16,1,D
15324,D,99,0,0,B
15256,U,98,17,0,B
15256,U,98,18,0,B
15256,U,98,19,0,B
15256,U,98,20,0,B
15330,I,99,0,1,W
15333,W,99,0,0,B
15333,W,99,1,0,B
15333,W,99,2,0,B
15333,W,99,3,0,B
15333,W,99,4,0,B
15333,W,99,5,0,B
15333,W,99,6,0,B
15333,W,99,7,0,B
15333,W,99,8,0,B
15333,W,99,9,0,B
15333,W,99,10,0,B
15333,W,99,11,0,B
15333,W,99,12,0,B
15333,W,99,13,0,B
15333,W,99,14,0,B
15333,W,99,15,0,B
15333,W,99,16,0,B
15333,W,99,17,0,B
15330,I,99,1,0,B
14841,U,96,35,1,D
15355,D,97,0,0,B
15357,I,98,0,1,W
15360,W,98,0,0,B
15360,W,98,1,0,B
15360,W,98,2,0,B
15360,W,98,3,0,B
15360,W,98,4,0,B
15360,W,98,5,0,B
15367,I,99,0,1,W
15370,W,99,0,0,B
15370,W,99,1,0,B
15370,W,99,2,0,B
15370,W,99,3,0,B
15370,W,99,4,0,B
15370,W,99,5,0,B
15370,W,99,6,0,B
15370,W,99,7,0,B
15370,W,99,8,0,B
15370,W,99,9,0,B
15370,W,99,10,0,B
15370,W,99,11,0,B
15370,W,99,12,0,B
15370,W,99,13,0,B
15357,I,98,1,0,B
14841,U,96,36,0,B
14841,U,96,37,0,B
14841,U,96,38,0,B
14841,U,96,39,0,B
14841,U,96,40,0,B
14841,U,96,41,1,I
15393,I,97,0,1,W
15395,W,97,0,0,B
15395,W,97,1,0,B
15395,W,97,2,1,D
15400,D,98,0,0,B
15402,I,99,0,0,B
15395,W,97,3,1,D
15406,D,98,0,0,B
15408,D,99,0,0,B
15395,W,97,4,1,D
15412,D,98,0,0,B
15414,I,99,0,0,B
15395,W,97,5,1,D
15418,D,98,0,0,B
15420,I,99,0,0,B
15420,I,99,1,0,B
15395,W,97,6,0,B
15395,W,97,7,0,B
15425,U,98,0,0,B
15425,U,98,1,0,B
15425,U,98,2,0,B
15425,U,98,3,0,B
15425,U,98,4,0,B
15425,U,98,5,0,B
15425,U,98,6,1,I
15434,I,99,0,0,B
15425,U,98,7,1,I
15438,I,99,0,0,B
