name;col;row;treatment;volume;diameter;height;estimated_leaf_area;STAR;max_excentricity
X8737;3;93;WW;3.59124051;1.647730167;2.478621043;3.687735186;0.791038364;0.371834333
X8737;4;93;WD;3.19607028;1.296428655;1.972216524;2.575438853;0.825505801;0.400492719
X8737;5;64;WW;5.545491873;2.403790091;2.492796377;5.347132918;0.706445419;0.462329835
X8737;6;64;WD;5.089764431;1.987922244;1.778989901;4.286095671;0.751156144;0.517521674
X8738;3;94;WW;3.89527432;1.77906685;2.134764327;5.662440866;0.561787057;0.403489554
X8738;4;94;WD;3.884320656;1.20813137;1.890771753;5.494800896;0.57168928;0.632591134
X8738;5;57;WW;5.138349603;1.707371505;2.217674886;6.907023598;0.591660815;0.414024976
X8738;6;57;WD;4.751192221;1.65313659;2.2186565;6.685938132;0.553053141;0.693093227
X8739;3;95;WW;4.127774381;1.471279663;2.696781452;5.825937859;0.675984495;0.429172892
X8739;4;95;WD;2.542444992;1.013573019;2.292774209;3.452858643;0.694393411;0.33490409
X8739;7;66;WW;2.096790015;1.791593116;2.592619514;2.131404752;0.909366247;0.375398857
X8739;8;66;WD;3.192701178;0.777780556;2.801757989;4.79986997;0.737631703;0.44278125
X8740;3;96;WW;2.196568245;0.922213355;1.98526799;2.081634154;0.836121022;0.458784231
X8740;4;96;WD;2.245850462;0.955962423;2.183042207;2.343967507;0.797808133;0.351686297
X8740;9;9;WW;2.740452931;1.11328827;2.22453914;2.614431091;0.805203647;0.489438679
X8740;10;9;WD;2.43749299;1.802728244;2.188828032;2.44810198;0.779562082;0.777361668
X8742;3;97;WW;8.287722548;2.28615454;2.559472666;4.081008383;1.035123548;0.739777885
X8742;4;97;WD;5.294693259;2.695129484;1.70108337;3.91496215;0.866080702;1.21217891
X8742;9;96;WW;4.375359077;2.370126618;1.923735916;2.439766381;1.091596275;0.731760713
X8743;5;1;WW;3.192218532;1.468955929;1.874169294;4.02533386;0.607849584;0.355882558
X8743;6;1;WD;3.806313746;1.472274905;2.217475464;4.416738399;0.719984102;0.286177707
X8743;9;18;WW;4.749245113;1.675587872;2.485782642;5.392332015;0.644520681;0.461272428
X8743;10;18;WD;4.396497982;1.753503207;1.952131514;4.398796212;0.632170809;0.280518496
X8746;5;2;WW;0.474000859;0.16701763;2.15972325;1.107549255;0.775711871;0.339590072
X8746;5;94;WW;1.211896385;0.388416619;2.283271569;2.518140781;0.667647691;0.24011525
X8746;6;2;WD;0.606804142;0.29488603;1.845304525;1.46628725;0.671443256;0.284321445
X8746;6;94;WD;0.936129752;0.458425125;2.214255098;1.862163043;0.756289761;0.133964216
X8749;5;3;WW;2.54702116;1.092067125;2.760430043;3.258308364;0.63580305;0.358445093
X8749;6;3;WD;1.194600719;0.486566362;2.410614697;1.196988372;1.034829772;0.169699655
X8749;6;54;WD;1.388328748;0.71397389;2.045417935;1.036477622;1.03967472;0.564702996
X8750;5;4;WW;2.39566304;1.152170962;1.827194823;2.41636752;0.737348071;0.494043669
X8750;6;4;WD;2.452968019;1.390536295;1.757168735;3.260826647;0.586960721;0.803859113
X8750;7;49;WW;3.854220186;1.325442574;2.084406882;3.411219248;0.745142487;1.102445013
X8750;8;49;WD;4.724367368;2.015504916;2.036202283;4.503521714;0.671899634;0.656404232
