,Area,Area_leaf,Ei,Ei_leaf,delta_angle_top,incli_top,isolated,phyllotactic_angle,phyllotactic_deviation,plant_height,plant_orientation,rmax,skew,wl
1195,0.7300290355,0.6965372584,0.46461806944,0.475153884663,149.44888245,59.6963644847,1.0,33.7748446149,15.6905895441,62.8284711131,39.3048735971,0.742280247013,0.64940300316,0.157399659057
1196,0.8138903746,0.6965615409,0.667694346319,0.726741773674,106.504852068,10.1726216518,1.0,179.76246967,6.67466831935,247.442677032,51.4337166892,0.560500772168,0.311778833109,0.14206736301
1197,0.727829255,0.696526839,0.388508561935,0.398643050761,128.670402536,13.8496210584,1.0,166.570774383,1.46155672666,57.9786523587,82.3782947456,0.288049574003,0.24423713003,0.488820005542
1198,0.7761676898,0.6965876597,0.675131659504,0.719343161529,173.580822996,67.0639815407,1.0,41.9026495448,83.7829483402,164.387670051,49.4898771422,0.767403454899,0.48508893612,0.141156768738
1199,0.7544352933,0.6964540081,0.54494863913,0.568124670406,70.8034054793,40.19622539,1.0,156.938017222,10.3804000304,116.843153927,18.3725276114,0.199190626548,0.347522654694,0.288020376862
1200,0.7479367236,0.6965298112,0.438129190818,0.453094222713,203.52366667,7.27743221813,1.0,4.1302610662,65.1296969337,102.362125343,78.6126226798,0.508592502192,0.386743730367,0.387059191137
1201,0.7268125619,0.6965108591,0.335624480572,0.341810978915,108.380707348,38.8647006551,1.0,51.1733303209,11.000724769,55.7587883597,46.8564174455,0.607102667315,0.0962764132728,0.489300371843
1202,0.7351244162,0.6963307256,0.607570372577,0.629136007041,170.150963958,47.2222454557,1.0,150.873105765,79.9236274005,74.5479065453,54.6731408284,0.56926810944,0.640600640599,0.198819999906
1203,0.7606549523,0.6965023846,0.546542927281,0.57261338152,88.9843961218,57.121575629,1.0,96.7150364971,6.82195880583,130.431355489,27.8436518829,0.299927261333,0.550415894048,0.302879334491
1204,0.7343837976,0.6964483363,0.49239367911,0.508936945496,207.304049949,13.9889916685,1.0,176.841794265,21.9567762791,72.6526337975,50.1721605443,0.583378933479,0.196273128161,0.282918728048
1205,0.8178372598,0.6965349306,0.641352930343,0.69934736639,173.792292867,41.3813913428,1.0,104.468884622,33.3501294083,256.186124829,2.70648417669,0.845627012241,0.67732478942,0.305139896796
1206,0.7587989208,0.6964254278,0.55853026064,0.585993702687,96.8623642039,31.5028982968,1.0,154.865147308,20.9335776615,126.514304017,35.5668133091,0.409987466926,0.760121250433,0.477581622897
1207,0.7532113927,0.6962440712,0.446938605994,0.462209443416,196.657263863,74.2624145213,1.0,43.8552569682,3.65483084153,114.610116908,7.30615615362,0.285411263731,0.554179133685,0.267588371064
1208,0.768856114,0.6965222462,0.614036588845,0.648822106864,124.793296343,19.4035774407,1.0,144.578527029,11.3442493626,148.440720337,52.9176702869,0.510869370053,0.42629544764,0.222440003756
1209,0.731350096,0.6964922404,0.492521689412,0.505321338473,18.1205328441,55.8964888571,1.0,66.1035713013,4.4344467313,65.8509478214,56.0426780355,0.304682636798,0.711448649104,0.184255658835
1210,0.7806504134,0.6962496938,0.580148719143,0.615707232324,130.21276075,15.0408182788,1.0,97.1929111963,76.4327620372,174.995897345,79.771000659,0.214266841456,0.24214773878,0.410813669439
1211,0.8251978215,0.6965128307,0.58409809872,0.635445264639,74.1522894498,56.8861143006,1.0,69.8055720638,17.7220306104,272.426035868,47.2660246403,0.423782813456,0.598810372218,0.453797991882
1212,0.8244537283,0.6964810965,0.588562988356,0.640709157483,213.596256356,21.0078177025,1.0,78.2837616386,80.6031282553,270.856181003,28.6658555303,0.452314210691,0.307046778904,0.487981859677
1213,0.829665341,0.6963715365,0.487896050217,0.521024510236,232.498485268,64.9839240444,1.0,79.7435180792,12.3548615357,282.565350793,19.7138071997,0.124785971834,0.261076009594,0.357030693028
1214,0.8185903924,0.6964804986,0.578795265195,0.625314114396,109.954904155,39.6684041525,1.0,7.21675965233,31.263817273,257.961502394,29.9953052205,0.647685189473,0.19691939316,0.358856894938
