,Area,Area_leaf,Ei,Ei_leaf,delta_angle_top,incli_top,isolated,phyllotactic_angle,phyllotactic_deviation,plant_height,plant_orientation,rmax,skew,wl
47,0.8297936715,0.696245087,0.13249203682,0.149947025603,206.375303498,62.8158048086,0.0,156.741631723,82.9066346351,283.12701938,17.2138370926,0.78777863456,0.888711136183,0.250975563232
48,0.7788013188,0.6965918587,0.140973484419,0.153650564985,123.458389664,31.0877818259,0.0,64.1975139487,36.9438582978,170.17448817,9.97563157789,0.831386003067,0.449831538386,0.101850202604
49,0.7641599996,0.6963042925,0.139440702106,0.151045468852,232.124905354,54.8014603787,0.0,79.9658579472,39.8567767472,138.583541273,59.0670367902,0.814832917631,0.786738645607,0.340203800148
50,0.7469424733,0.6961023174,0.139348521471,0.147318596625,22.8961986379,42.8945046638,0.0,40.6341317398,10.2047232878,101.113348942,39.4785709625,0.74316510089,0.189999451759,0.122727663497
51,0.7325582387,0.6965107979,0.1228607223,0.128874838733,166.221146985,66.1050541046,0.0,159.73418819,10.1448172294,68.4810397557,73.521793311,0.209892014512,0.895129340247,0.275656362151
52,0.8120111436,0.6965926127,0.134761063389,0.14978705532,150.282208068,4.76126925647,0.0,161.689682568,25.1069979215,243.239967637,19.5186937321,0.502492665534,0.453540961241,0.310877733243
53,0.7708706939,0.6965971912,0.143522224657,0.156800612345,135.019434968,39.0228490745,0.0,96.9775067047,23.7746059709,152.709474071,4.43076869484,0.577070204732,0.58680112762,0.0149738734925
54,0.7977943873,0.6964661965,0.137049965221,0.152357737953,84.8164106016,62.9330654932,0.0,43.6598981599,65.9293172733,212.242284262,59.314186607,0.578333198325,0.746745504003,0.354256172997
55,0.8264367426,0.6963739505,0.124665376631,0.135835102512,14.7896201817,66.2739200206,0.0,30.3915613129,17.3572360534,275.457822685,69.5473436258,0.519738962621,0.23038227179,0.352164643035
56,0.7920415342,0.6965571549,0.140393698967,0.153351147017,135.777654418,46.4030267593,0.0,136.027827011,88.6440645183,199.383417385,64.0989021373,0.518946636032,0.316997386281,0.0513253433606
57,0.8323981385,0.6965418445,0.13010707524,0.142162248705,143.927810554,41.0735167331,0.0,52.0076667853,33.8153862397,288.201725058,18.7490103232,0.270467657024,0.733008446285,0.170014531503
58,0.7393008285,0.6965032066,0.149867271516,0.156650488859,199.517337691,38.0256262959,0.0,172.865369174,56.8381769428,83.3839498338,70.4441716266,0.245058441918,0.279368935587,0.12233990506
59,0.7823647135,0.6964463691,0.135856947403,0.149852705813,248.453158535,58.3417585442,0.0,156.483692591,39.6186738702,178.335578175,41.1930288111,0.654346514283,0.487026786118,0.428619184226
60,0.8277901773,0.6964739732,0.12861974372,0.144350659964,99.4884864164,30.8876612114,0.0,76.7923471325,29.0249062769,278.212375754,35.936493393,0.660187366469,0.485856692889,0.496189270641
61,0.767804589,0.6964084617,0.136873125201,0.147625036476,231.239905605,41.5913057744,0.0,59.0095918188,20.0437861899,146.37631342,54.2094355355,0.488411601908,0.389817393427,0.207545708792
62,0.8284929057,0.696416339,0.13275068625,0.143442558122,68.2863732329,55.9243559685,0.0,56.0163336363,82.7669355111,279.886914547,87.6570311256,0.424646608134,0.148177211586,0.302456059803
63,0.8341146288,0.6961260989,0.133127592049,0.153025181956,13.8974464713,54.3338236311,0.0,50.3989004947,79.2236005271,292.891340392,85.684132043,0.667646715705,0.752080621885,0.202882311877
64,0.7352823971,0.696447164,0.137493148802,0.144662759532,117.135870645,30.6214207307,0.0,86.5426780946,9.20755711076,74.6396595377,72.9738516399,0.636222269307,0.860860650705,0.251881908184
65,0.8322880364,0.6965850623,0.130889746234,0.147621998176,115.290486815,21.2065083835,0.0,90.5981905483,85.4207871041,287.864880129,45.5624353284,0.588935462397,0.250765108557,0.405236568416
66,0.8135080749,0.6963652696,0.126762190567,0.139010950346,29.9288743424,58.5090389521,0.0,42.913517005,3.7383530303,247.034824271,53.7086847705,0.277993423613,0.802572901386,0.437990895516
67,0.7856604965,0.696373177,0.141167286288,0.157533343923,79.1385477641,16.5365659877,0.0,144.361372302,49.1914161397,185.748236641,28.4578271957,0.849965390557,0.527150286656,0.0311532731542
68,0.7969879807,0.6963117363,0.13884868285,0.155549558574,151.850190398,63.5325006247,0.0,115.058490632,34.2597107823,210.807055337,31.6139352538,0.711751752014,0.0560990501417,0.283513073231
69,0.7609194944,0.6963495332,0.141235092762,0.152832817684,186.474848923,6.64566496673,0.0,95.2965811517,2.03968341271,131.350378138,83.1094985351,0.600312604469,0.681010932608,0.0203848575158
70,0.7910365379,0.6963357065,0.139601015846,0.152236349099,43.8161294973,20.361147515,0.0,69.4964914473,67.4501721446,197.660635279,7.46548737343,0.655908122151,0.646414692161,0.100822046986
71,0.7914193837,0.6965498254,0.13897165371,0.15362562224,131.828391276,24.8806577901,0.0,75.476350231,14.2595046579,198.030657361,27.9042306552,0.644952308707,0.928338671977,0.113593411344
72,0.7690405949,0.6964406043,0.127605354029,0.135932004543,60.0347554086,64.5702363172,0.0,1.20398007183,22.2059652718,149.025971896,87.2142175265,0.384968570324,0.715449627075,0.149803470454
73,0.799443555,0.6966873754,0.127437801284,0.135912659398,131.477600505,69.5390901515,0.0,35.8863828009,15.8301674117,215.383296464,18.9723249949,0.574306211543,0.187521290782,0.380797396413
