,ghi,inside_par_1,inside_par_2,inside_par_3,inside_par_4,inside_par_5,inside_par_6,inside_par_7,inside_par_8,light_on,screen_on
2013-02-25 00:00:00+01:00,0.0,18.35,2.0,1.4,1.3,1.825,1.375,17.125,3.525,0.0,0.0
2013-02-25 01:00:00+01:00,0.0,15.95,1.75,1.45,1.4,1.2,1.725,17.675,4.175,0.0,0.0
2013-02-25 02:00:00+01:00,0.0,16.75,1.55,1.45,1.325,1.675,1.4,18.025,3.825,0.0,0.0
2013-02-25 03:00:00+01:00,0.0,16.9,1.875,1.65,1.425,1.675,1.325,18.1,4.1,0.0,0.0
2013-02-25 04:00:00+01:00,0.0,18.1,2.05,1.5,1.675,1.4,1.375,18.2,4.2,0.0,0.0
2013-02-25 05:00:00+01:00,0.0,14.6,1.425,1.375,1.525,1.55,1.6,19.025,4.0,0.0,0.0
2013-02-25 06:00:00+01:00,0.0,102.275,67.725,94.075,88.4,100.45,67.0,28.175,72.175,1.0,0.0
2013-02-25 07:00:00+01:00,13.3333333333,127.6,87.475,129.225,117.825,136.5,90.0,39.45,97.9,1.0,0.0
2013-02-25 08:00:00+01:00,163.7,163.65,119.475,164.0,158.675,171.55,129.375,84.55,177.4,1.0,0.0
2013-02-25 09:00:00+01:00,177.583333333,195.0,150.7,190.525,183.425,202.025,152.4,103.625,195.75,1.0,0.0
2013-02-25 10:00:00+01:00,386.216666667,211.0,177.4,213.975,216.425,212.45,193.85,138.875,194.425,0.566666666667,0.0
2013-02-25 11:00:00+01:00,515.383333333,134.325,158.175,173.225,135.65,160.6,146.225,187.275,157.8,0.0,0.0
2013-02-25 12:00:00+01:00,550.333333333,285.3,340.475,229.575,266.3,296.775,180.575,385.975,216.325,0.0,0.0
2013-02-25 13:00:00+01:00,543.283333333,237.4,307.825,349.05,168.175,179.925,323.45,206.3,237.075,0.0,0.0
2013-02-25 14:00:00+01:00,505.633333333,392.125,226.325,354.975,384.475,277.475,345.925,470.0,282.1,0.0,0.0
2013-02-25 15:00:00+01:00,381.666666667,235.825,185.275,149.425,219.725,180.25,148.975,221.35,281.525,0.383333333333,0.0
2013-02-25 16:00:00+01:00,312.683333333,151.275,121.65,142.1,148.9,141.875,154.7,137.75,206.775,0.583333333333,0.0
2013-02-25 17:00:00+01:00,154.283333333,184.425,147.8,172.45,178.075,186.425,135.5,83.35,157.975,1.0,0.0
2013-02-25 18:00:00+01:00,9.8,130.675,91.875,133.6,124.65,142.325,93.925,45.725,103.575,1.0,0.0
2013-02-25 19:00:00+01:00,0.0,119.925,80.775,120.275,110.15,127.8,83.5,35.625,88.975,1.0,0.0
2013-02-25 20:00:00+01:00,0.0,125.5,83.2,124.1,113.8,131.5,84.85,37.3,91.55,1.0,0.0
2013-02-25 21:00:00+01:00,0.0,34.9,17.625,27.125,23.65,27.65,18.125,23.425,21.25,0.0,0.0
2013-02-25 22:00:00+01:00,0.0,16.6,1.35,1.2,0.95,1.125,0.9,15.15,2.725,0.0,0.0
2013-02-25 23:00:00+01:00,0.0,15.675,1.875,1.1,1.225,1.525,1.325,19.35,2.975,0.0,0.0
2013-02-26 00:00:00+01:00,0.0,17.6,2.2,1.325,1.325,1.225,1.3,17.025,3.2,0.0,0.0
2013-02-26 01:00:00+01:00,0.0,13.3,1.8,1.1,0.95,1.075,1.35,16.875,2.5,0.0,0.0
2013-02-26 02:00:00+01:00,0.0,16.975,2.125,1.3,1.4,1.575,1.45,18.1,3.225,0.0,0.0
2013-02-26 03:00:00+01:00,0.0,18.6,2.3,1.275,1.275,1.4,1.625,17.4,3.4,0.0,0.0
2013-02-26 04:00:00+01:00,0.0,20.025,2.45,1.625,1.65,2.05,1.225,14.5,3.525,0.0,0.0
2013-02-26 05:00:00+01:00,0.0,17.6,2.05,1.4,1.1,1.2,1.475,14.2,3.45,0.0166666666667,0.0
2013-02-26 06:00:00+01:00,0.0,95.35,67.475,95.875,87.5,100.075,66.65,31.85,73.4,1.0,0.0
2013-02-26 07:00:00+01:00,9.36666666667,133.025,85.5,128.6,117.95,136.325,87.375,37.675,94.325,1.0,0.0
2013-02-26 08:00:00+01:00,141.383333333,153.55,108.45,147.85,147.525,156.95,117.025,71.3,168.45,1.0,0.0
2013-02-26 09:00:00+01:00,319.3,183.55,146.225,182.3,177.7,212.425,146.975,97.2,236.75,0.933333333333,0.0
2013-02-26 10:00:00+01:00,459.783333333,85.675,127.65,137.275,156.85,130.375,154.05,113.3,122.7,0.0,0.0
2013-02-26 11:00:00+01:00,580.983333333,108.075,177.45,157.75,115.6,173.7,146.025,206.375,138.1,0.0,0.0
2013-02-26 12:00:00+01:00,633.65,338.875,413.525,235.8,372.775,339.975,214.575,455.325,198.525,0.0,0.0
2013-02-26 13:00:00+01:00,633.55,285.55,354.475,484.075,150.225,144.55,435.525,200.325,242.725,0.0,0.0
2013-02-26 14:00:00+01:00,577.383333333,420.775,215.825,396.525,408.05,272.375,378.275,494.925,321.025,0.0,0.0
2013-02-26 15:00:00+01:00,,235.75,226.8,163.725,222.525,148.325,152.3,292.05,364.45,,
2013-02-26 16:00:00+01:00,,222.775,167.45,207.425,223.425,212.125,182.625,130.275,194.875,,
2013-02-26 17:00:00+01:00,140.714285714,164.175,131.075,160.85,163.675,174.85,126.95,81.05,143.8,1.0,0.0
2013-02-26 18:00:00+01:00,18.7333333333,128.925,89.9,131.825,121.625,138.225,93.95,43.975,104.0,1.0,0.0
2013-02-26 19:00:00+01:00,0.0,118.6,81.825,124.25,111.825,128.875,83.775,36.15,91.025,1.0,0.0
2013-02-26 20:00:00+01:00,0.0,125.6,83.7,127.35,111.975,130.4,85.525,33.175,94.05,1.0,0.0
2013-02-26 21:00:00+01:00,0.0,36.65,17.9,26.45,25.15,27.7,19.1,24.35,20.95,0.0,0.0
2013-02-26 22:00:00+01:00,0.0,13.425,1.25,0.925,0.85,0.65,0.875,17.675,3.025,0.0,0.0
2013-02-26 23:00:00+01:00,0.0,16.8,1.775,1.375,1.1,1.1,0.925,17.6,2.5,0.0,0.0
2013-02-27 00:00:00+01:00,0.0,18.325,2.225,1.525,1.225,1.425,1.175,19.2,2.8,0.0,0.0
2013-02-27 01:00:00+01:00,0.0,18.875,2.35,1.625,1.55,1.15,1.275,17.05,3.5,0.0,0.0
2013-02-27 02:00:00+01:00,0.0,16.2,1.5,1.325,1.175,1.2,1.325,20.725,4.3,0.0,0.0
2013-02-27 03:00:00+01:00,0.0,17.25,2.175,1.35,1.425,1.325,1.025,15.85,3.875,0.0,0.0
2013-02-27 04:00:00+01:00,0.0,16.25,2.15,1.65,1.525,1.425,1.375,18.05,3.85,0.0,0.0
2013-02-27 05:00:00+01:00,0.0,11.35,1.175,1.125,1.0,0.95,1.15,18.975,2.175,0.0,0.0
2013-02-27 06:00:00+01:00,0.0,92.55,67.075,92.15,89.925,98.15,66.1,34.25,72.9,1.0,0.0
2013-02-27 07:00:00+01:00,11.6666666667,121.575,85.95,126.625,116.05,132.625,87.825,40.15,96.825,1.0,0.0
2013-02-27 08:00:00+01:00,141.983333333,155.375,109.975,155.025,146.35,157.025,117.075,69.4,173.375,1.0,0.0
2013-02-27 09:00:00+01:00,317.25,195.125,150.2,186.675,181.175,215.35,145.1,93.5,246.0,0.95,0.0
2013-02-27 10:00:00+01:00,465.4,105.875,119.075,129.625,142.35,123.275,152.85,108.7,127.575,0.0,0.0
2013-02-27 11:00:00+01:00,575.733333333,107.55,177.975,158.05,113.5,185.725,160.9,204.75,131.075,0.0,0.0
2013-02-27 12:00:00+01:00,633.166666667,378.85,453.425,233.325,340.8,331.25,234.9,450.75,164.05,0.0,0.0
2013-02-27 13:00:00+01:00,637.516666667,270.925,371.025,505.975,146.65,153.925,453.125,218.025,209.325,0.0,0.0
2013-02-27 14:00:00+01:00,579.2,430.05,211.175,416.75,432.95,280.45,383.225,524.525,333.125,0.0,0.0
2013-02-27 15:00:00+01:00,475.766666667,283.825,258.925,146.5,249.7,175.875,142.05,327.15,428.2,0.0,0.0
2013-02-27 16:00:00+01:00,324.45,146.65,125.35,113.125,134.625,114.2,133.25,163.4,176.375,0.433333333333,0.0
2013-02-27 17:00:00+01:00,162.133333333,173.675,138.5,168.15,170.0,187.35,133.875,84.25,150.225,1.0,0.0
2013-02-27 18:00:00+01:00,15.0666666667,129.075,89.5,130.6,119.975,136.575,92.275,42.075,100.725,1.0,0.0
2013-02-27 19:00:00+01:00,0.0,113.175,79.55,119.1,112.3,126.75,82.7,39.325,89.9,1.0,0.0
2013-02-27 20:00:00+01:00,0.0,115.3,81.2,118.8,112.6,125.3,82.675,37.9,90.425,1.0,0.0
2013-02-27 21:00:00+01:00,0.0,36.375,18.65,23.85,23.875,25.8,17.85,19.95,20.9,0.0,0.0
2013-02-27 22:00:00+01:00,0.0,13.75,1.475,1.375,1.025,1.35,1.125,18.15,2.775,0.0,0.0
2013-02-27 23:00:00+01:00,0.0,14.6,1.65,1.3,1.325,1.0,1.475,16.85,2.875,0.0,0.0
2013-02-28 00:00:00+01:00,0.0,16.4,1.675,1.425,1.225,1.4,1.125,19.8,3.3,0.0,0.0
2013-02-28 01:00:00+01:00,0.0,16.925,1.9,1.45,1.075,1.275,1.325,16.825,3.325,0.0,0.0
2013-02-28 02:00:00+01:00,0.0,19.075,1.95,1.25,1.125,1.525,1.575,15.65,3.15,0.0,0.0
2013-02-28 03:00:00+01:00,0.0,15.025,2.125,1.15,1.35,1.25,1.5,21.0,3.5,0.0,0.0
2013-02-28 04:00:00+01:00,0.0,22.3,2.8,1.675,1.275,1.775,1.3,12.725,3.85,0.0,0.0
2013-02-28 05:00:00+01:00,0.0,14.975,2.325,1.425,1.275,1.6,1.25,18.1,3.4,0.0181818181818,0.0
2013-02-28 06:00:00+01:00,0.0,96.8,64.65,97.85,85.45,99.675,66.2,33.275,73.4,1.0,0.0
2013-02-28 07:00:00+01:00,13.2941176471,123.55,82.825,123.375,113.825,130.25,86.075,38.275,94.55,1.0,0.0
2013-02-28 08:00:00+01:00,111.641509434,149.425,110.025,146.675,148.475,156.35,112.925,70.75,157.05,1.0,0.0
2013-02-28 09:00:00+01:00,313.264150943,200.35,151.4,190.225,183.85,196.2,147.95,98.975,212.0,0.905660377358,0.0
2013-02-28 10:00:00+01:00,478.377358491,85.6,99.425,122.375,106.225,108.425,132.15,110.65,119.0,0.0,0.0
2013-02-28 11:00:00+01:00,584.037735849,106.4,176.175,182.35,103.375,182.075,179.1,200.6,123.825,0.0,0.0
2013-02-28 12:00:00+01:00,606.566037736,397.825,451.65,247.475,311.25,324.125,200.625,472.35,158.125,0.0,1.88679245283
2013-02-28 13:00:00+01:00,655.433962264,225.825,371.0,461.725,158.625,157.2,414.925,224.5,212.2,0.0,11.320754717
2013-02-28 14:00:00+01:00,613.452830189,498.1,219.875,455.55,508.325,352.2,402.2,580.875,355.675,0.0,0.0
2013-02-28 15:00:00+01:00,429.703703704,249.65,229.725,174.875,238.25,203.35,175.375,276.825,376.275,0.0,0.0
2013-02-28 16:00:00+01:00,110.169811321,155.375,132.675,156.7,158.85,164.15,126.2,114.575,149.225,0.905660377358,0.0
2013-02-28 17:00:00+01:00,70.4363636364,160.05,116.0,160.475,149.65,166.275,119.4,69.725,134.2,1.0,0.0
2013-02-28 18:00:00+01:00,1.91228070175,114.725,84.55,125.925,111.325,130.3,86.15,40.075,96.775,1.0,0.0
2013-02-28 19:00:00+01:00,0.0,126.7,82.65,122.6,111.025,128.7,83.85,31.95,91.35,1.0,0.0
2013-02-28 20:00:00+01:00,0.0,126.875,80.3,120.5,112.05,129.55,82.85,32.7,88.975,1.0,0.0
2013-02-28 21:00:00+01:00,0.0,34.4,17.1,25.8,21.925,26.525,17.175,20.775,20.925,0.0,0.0
2013-02-28 22:00:00+01:00,0.0,14.05,1.575,0.975,1.025,1.05,1.125,16.725,3.525,0.0,0.0
2013-02-28 23:00:00+01:00,0.0,19.6,1.925,1.375,1.15,1.275,1.3,15.1,2.975,0.0,0.0
2013-03-01 00:00:00+01:00,0.0,17.375,2.1,1.275,1.225,1.475,1.4,17.875,2.45,0.0,0.0
2013-03-01 01:00:00+01:00,0.0,18.125,1.575,1.525,1.225,1.275,1.425,15.95,3.625,0.0,0.0
2013-03-01 02:00:00+01:00,0.0,18.675,1.75,1.55,1.075,1.55,1.125,17.9,2.925,0.0,0.0
2013-03-01 03:00:00+01:00,0.0,12.775,1.5,0.975,1.1,1.075,1.125,18.925,2.925,0.0,0.0
2013-03-01 04:00:00+01:00,0.0,17.85,2.075,1.575,1.475,1.875,1.55,17.475,3.325,0.0,0.0
2013-03-01 05:00:00+01:00,0.0,14.675,1.75,1.2,1.2,1.1,1.275,17.55,3.45,0.0166666666667,0.0
2013-03-01 06:00:00+01:00,0.0,101.025,67.325,99.125,85.75,100.55,67.2,27.75,75.0,1.0,0.0
2013-03-01 07:00:00+01:00,5.0,130.025,86.75,132.325,111.85,134.025,87.6,35.4,97.375,1.0,0.0
2013-03-01 08:00:00+01:00,45.0833333333,132.675,104.6,147.025,130.775,147.775,104.55,59.375,118.825,1.0,0.0
2013-03-01 09:00:00+01:00,71.2833333333,165.425,120.575,160.9,150.675,165.2,119.9,67.675,136.5,1.0,0.0
2013-03-01 10:00:00+01:00,70.25,158.05,120.575,166.95,149.3,169.975,121.5,78.175,139.65,1.0,0.0
2013-03-01 11:00:00+01:00,94.3666666667,166.125,129.275,167.475,157.4,169.825,127.7,79.1,146.075,1.0,0.0
2013-03-01 12:00:00+01:00,122.316666667,196.15,148.875,189.225,180.1,191.35,147.375,100.675,172.075,1.0,0.0
2013-03-01 13:00:00+01:00,100.9,185.3,138.35,180.4,166.85,182.925,135.575,83.875,158.275,1.0,0.0
2013-03-01 14:00:00+01:00,110.2,196.15,148.625,195.95,178.8,195.475,145.375,93.925,172.5,1.0,0.0
2013-03-01 15:00:00+01:00,64.6333333333,167.125,120.125,164.675,153.675,169.2,119.875,69.225,137.15,1.0,0.0
2013-03-01 16:00:00+01:00,54.8,160.375,117.8,164.75,148.425,165.6,117.2,66.625,135.125,1.0,0.0
2013-03-01 17:00:00+01:00,18.7833333333,141.075,97.475,139.525,129.85,145.35,97.65,48.75,107.5,1.0,0.0
2013-03-01 18:00:00+01:00,1.66666666667,120.975,85.05,126.15,113.5,130.925,86.2,38.075,95.85,1.0,0.0
2013-03-01 19:00:00+01:00,0.0,122.3,82.0,125.25,110.825,128.825,83.35,33.625,91.925,1.0,0.0
2013-03-01 20:00:00+01:00,0.0,125.1,83.725,130.7,114.325,134.575,85.875,37.2,94.625,1.0,0.0
2013-03-01 21:00:00+01:00,0.0,38.3,18.8,27.175,24.675,28.7,18.5,22.85,21.225,0.0,0.0
2013-03-01 22:00:00+01:00,0.0,14.725,1.175,0.95,0.8,0.775,1.0,19.6,2.3,0.0,0.0
2013-03-01 23:00:00+01:00,0.0,15.875,1.625,1.375,1.075,1.225,1.375,17.35,2.8,0.0,0.0
2013-03-02 00:00:00+01:00,0.0,17.225,1.475,1.2,1.075,1.35,1.025,18.225,3.325,0.0,0.0
2013-03-02 01:00:00+01:00,0.0,16.3,1.925,1.4,1.25,1.225,1.225,17.2,3.95,0.0,0.0
2013-03-02 02:00:00+01:00,0.0,18.3,1.875,1.575,1.45,1.475,1.375,15.6,3.175,0.0,0.0
2013-03-02 03:00:00+01:00,0.0,19.1,2.4,1.725,1.1,1.3,1.375,14.125,3.5,0.0,0.0
2013-03-02 04:00:00+01:00,0.0,17.95,1.75,1.225,1.525,1.225,1.15,17.35,3.6,0.0,0.0
2013-03-02 05:00:00+01:00,0.0,16.925,2.05,1.3,1.35,1.075,1.35,19.8,3.55,0.0,0.0
2013-03-02 06:00:00+01:00,0.0,100.1,63.075,97.5,88.475,102.625,65.5,31.1,71.475,1.0,0.0
2013-03-02 07:00:00+01:00,14.4333333333,126.525,85.95,123.95,120.275,133.2,87.725,41.05,96.625,1.0,0.0
2013-03-02 08:00:00+01:00,146.05,158.375,110.925,162.825,151.925,163.725,122.75,73.175,183.9,1.0,0.0
2013-03-02 09:00:00+01:00,323.35,193.425,147.95,189.35,181.325,218.225,148.975,99.9,253.2,0.9,0.0
2013-03-02 10:00:00+01:00,474.316666667,136.925,102.525,132.5,115.15,142.35,139.775,111.8,126.15,0.0,0.0
2013-03-02 11:00:00+01:00,580.833333333,113.925,140.1,217.5,116.075,173.475,179.675,225.125,135.2,0.0,0.0
2013-03-02 12:00:00+01:00,637.55,464.825,486.15,259.475,330.0,340.325,281.8,547.375,192.75,0.0,0.0
2013-03-02 13:00:00+01:00,640.733333333,183.375,421.675,470.275,145.775,162.3,412.8,271.75,160.15,0.0,0.0
2013-03-02 14:00:00+01:00,586.75,519.7,232.675,414.825,532.9,348.575,367.75,592.9,243.175,0.0,0.0
2013-03-02 15:00:00+01:00,482.716666667,232.5,234.4,150.45,202.775,181.55,200.15,309.775,456.625,0.0,0.0
2013-03-02 16:00:00+01:00,336.6,152.575,150.725,93.6,126.575,97.85,119.325,159.6,140.0,0.35,0.0
2013-03-02 17:00:00+01:00,154.566666667,184.375,137.475,173.65,169.65,193.0,140.175,78.7,160.2,1.0,0.0
2013-03-02 18:00:00+01:00,16.0833333333,130.75,94.875,131.3,123.85,136.575,94.95,44.65,104.3,1.0,0.0
2013-03-02 19:00:00+01:00,0.0,112.0,81.775,121.2,113.95,128.875,84.05,42.9,89.425,1.0,0.0
2013-03-02 20:00:00+01:00,0.0,123.325,86.4,127.225,114.95,131.8,85.825,38.175,93.925,1.0,0.0
2013-03-02 21:00:00+01:00,0.0,36.0,18.7,26.575,24.9,27.55,18.875,24.6,21.9,0.0,0.0
2013-03-02 22:00:00+01:00,0.0,15.65,1.775,1.425,1.025,1.125,1.05,18.225,2.125,0.0,0.0
2013-03-02 23:00:00+01:00,0.0,17.575,1.9,1.475,1.4,1.2,1.275,17.25,3.6,0.0,0.0
2013-03-03 00:00:00+01:00,0.0,12.525,1.4,1.125,1.05,1.325,0.9,19.125,2.8,0.0,0.0
2013-03-03 01:00:00+01:00,0.0,17.625,2.05,1.5,1.675,1.45,1.3,15.05,3.525,0.0,0.0
2013-03-03 02:00:00+01:00,0.0,16.025,1.925,1.425,1.25,1.125,1.4,16.475,3.25,0.0,0.0
2013-03-03 03:00:00+01:00,0.0,13.725,1.425,1.275,1.1,1.55,1.325,18.175,2.675,0.0,0.0
2013-03-03 04:00:00+01:00,0.0,15.15,1.725,1.475,1.0,1.375,1.35,19.325,3.325,0.0,0.0
2013-03-03 05:00:00+01:00,0.0,15.575,1.925,1.65,1.175,1.65,1.375,18.875,3.125,0.0,0.0
2013-03-03 06:00:00+01:00,0.0,102.4,65.425,95.6,88.2,101.975,65.775,31.025,70.55,1.0,0.0
2013-03-03 07:00:00+01:00,18.6037735849,122.75,87.825,130.075,117.8,133.775,90.1,43.475,99.625,1.0,0.0
2013-03-03 08:00:00+01:00,149.377358491,159.425,116.425,164.4,153.7,168.725,123.5,78.325,179.85,1.0,0.0
2013-03-03 09:00:00+01:00,323.490566038,193.575,153.9,194.825,181.475,221.1,151.8,102.6,255.85,0.905660377358,0.0
2013-03-03 10:00:00+01:00,472.943396226,172.05,117.1,147.7,137.65,147.975,154.925,118.025,137.2,0.0,0.0
2013-03-03 11:00:00+01:00,579.826923077,129.425,132.725,204.025,129.375,168.075,167.85,225.875,144.8,0.0,0.0
2013-03-03 12:00:00+01:00,636.20754717,463.4,478.25,276.3,329.2,356.35,274.1,551.1,203.2,0.0,0.0
2013-03-03 13:00:00+01:00,635.79245283,246.4,384.625,450.175,170.075,194.3,386.7,294.775,171.25,0.0,0.0
2013-03-03 14:00:00+01:00,583.692307692,511.525,244.5,400.9,506.4,336.475,361.6,552.5,294.025,0.0,0.0
2013-03-03 15:00:00+01:00,447.396226415,201.0,214.8,162.225,182.225,168.35,191.45,282.0,408.875,0.0,0.0
2013-03-03 16:00:00+01:00,333.888888889,161.575,160.375,104.425,149.6,127.275,127.5,150.85,150.625,0.407407407407,0.0
2013-03-03 17:00:00+01:00,169.20754717,174.95,143.975,178.275,173.375,197.375,147.35,96.3,166.7,1.0,0.0
2013-03-03 18:00:00+01:00,19.4363636364,125.325,94.45,135.4,122.6,139.7,95.275,49.475,106.85,1.0,0.0
2013-03-03 19:00:00+01:00,0.0,119.65,82.975,125.575,108.55,129.875,84.725,36.275,92.75,1.0,0.0
2013-03-03 20:00:00+01:00,0.0,125.675,84.6,123.325,110.325,128.3,84.05,33.125,92.3,1.0,0.0
2013-03-03 21:00:00+01:00,0.0,39.3,19.675,26.8,24.725,27.45,19.05,20.525,21.5,0.0,0.0
2013-03-03 22:00:00+01:00,0.0,18.3,1.725,1.4,1.625,1.5,1.35,17.525,2.55,0.0,0.0
2013-03-03 23:00:00+01:00,0.0,13.175,1.55,1.075,0.925,1.2,1.3,21.025,2.55,0.0,0.0
2013-03-04 00:00:00+01:00,0.0,15.0,1.9,1.25,0.95,1.475,0.775,15.3,2.875,0.0,0.0
2013-03-04 01:00:00+01:00,0.0,17.9,1.8,1.425,1.275,1.1,1.425,16.3,3.225,0.0,0.0
2013-03-04 02:00:00+01:00,0.0,15.075,1.7,1.45,1.5,1.8,1.575,19.15,3.05,0.0,0.0
2013-03-04 03:00:00+01:00,0.0,16.925,1.425,1.525,1.2,1.4,1.275,16.525,3.275,0.0,0.0
2013-03-04 04:00:00+01:00,0.0,13.925,1.95,1.075,1.0,1.475,1.25,21.175,2.9,0.0,0.0
2013-03-04 05:00:00+01:00,0.0,19.6,2.725,1.425,1.625,1.45,1.375,15.675,3.5,0.0,0.0
2013-03-04 06:00:00+01:00,0.0,93.125,65.75,96.425,85.4,98.9,65.25,35.95,73.15,1.0,0.0
2013-03-04 07:00:00+01:00,9.50847457627,128.8,87.325,127.075,116.25,132.05,88.05,38.425,96.475,1.0,0.0
2013-03-04 08:00:00+01:00,59.65,142.9,109.4,151.0,136.7,153.525,109.075,63.85,124.2,1.0,0.0
2013-03-04 09:00:00+01:00,127.833333333,194.025,139.325,183.0,170.425,184.775,136.75,80.75,157.925,1.0,0.0
2013-03-04 10:00:00+01:00,118.3,212.175,162.45,207.4,195.575,208.55,160.7,118.275,186.9,1.0,0.0
2013-03-04 11:00:00+01:00,91.1166666667,178.425,132.925,172.575,166.525,177.95,132.1,83.225,152.55,1.0,0.0
2013-03-04 12:00:00+01:00,70.9666666667,149.375,110.675,150.225,142.05,157.525,111.275,65.325,126.8,1.0,0.0
2013-03-04 13:00:00+01:00,221.266666667,258.05,198.6,241.775,234.175,244.725,195.525,149.575,230.925,1.0,0.0
2013-03-04 14:00:00+01:00,196.133333333,252.75,195.95,241.5,237.575,246.05,194.725,155.875,233.25,1.0,0.0
2013-03-04 15:00:00+01:00,182.116666667,234.1,183.725,220.4,222.075,225.375,179.65,140.875,233.975,1.0,0.0
2013-03-04 16:00:00+01:00,70.9166666667,169.875,128.575,169.525,166.175,179.025,130.675,88.325,150.7,1.0,0.0
2013-03-04 17:00:00+01:00,18.7166666667,140.975,96.9,141.375,127.65,147.2,98.575,51.125,112.35,1.0,0.0
2013-03-04 18:00:00+01:00,5.08333333333,130.625,88.475,124.85,119.45,134.525,88.775,40.5,98.0,1.0,0.0
2013-03-04 19:00:00+01:00,0.0,122.2,82.95,120.55,110.125,129.15,83.975,37.75,92.5,1.0,0.0
2013-03-04 20:00:00+01:00,0.0,117.3,84.175,116.875,115.05,127.475,84.025,40.95,91.45,1.0,0.0
2013-03-04 21:00:00+01:00,0.0,38.75,18.15,26.675,23.675,27.55,18.275,19.775,20.825,0.0,0.0
2013-03-04 22:00:00+01:00,0.0,15.225,1.15,0.775,0.9,0.85,0.825,15.7,3.075,0.0,0.0
2013-03-04 23:00:00+01:00,0.0,13.575,1.175,0.85,0.775,1.05,1.35,17.225,3.05,0.0,0.0
2013-03-05 00:00:00+01:00,0.0,11.875,1.325,0.7,0.9,1.1,0.75,16.025,2.4,0.0,0.0
2013-03-05 01:00:00+01:00,0.0,15.0,1.575,1.075,0.9,1.325,1.125,15.475,2.875,0.0,0.0
2013-03-05 02:00:00+01:00,0.0,14.425,2.2,1.225,0.95,1.225,1.175,15.075,3.55,0.0,0.0
2013-03-05 03:00:00+01:00,0.0,15.525,1.225,1.1,0.975,1.225,0.975,16.575,2.8,0.0,0.0
2013-03-05 04:00:00+01:00,0.0,18.0,1.2,1.375,1.2,1.225,1.375,16.075,3.575,0.0,0.0
2013-03-05 05:00:00+01:00,0.0,16.1,1.575,1.45,0.95,1.275,1.275,15.9,3.025,0.0,0.0
2013-03-05 06:00:00+01:00,0.0,91.875,62.725,90.325,85.95,98.375,63.75,33.15,69.55,1.0,0.0
2013-03-05 07:00:00+01:00,0.05,113.625,84.375,121.1,111.875,130.475,84.9,40.3,91.875,1.0,0.0
2013-03-05 08:00:00+01:00,5.58333333333,109.55,83.35,122.975,112.75,131.025,86.125,45.15,93.625,1.0,0.0
2013-03-05 09:00:00+01:00,16.4166666667,129.95,89.55,133.275,120.75,141.175,92.05,44.425,101.975,1.0,0.0
2013-03-05 10:00:00+01:00,19.5666666667,138.6,93.7,132.95,122.9,139.75,95.925,41.75,107.375,1.0,0.0
2013-03-05 11:00:00+01:00,31.1666666667,131.85,100.575,143.25,131.475,150.0,103.0,57.175,117.125,1.0,0.0
2013-03-05 12:00:00+01:00,33.6833333333,135.0,102.325,144.7,132.75,149.9,105.65,56.775,118.975,1.0,0.0
2013-03-05 13:00:00+01:00,20.05,144.2,94.925,134.55,130.225,144.75,97.925,45.525,106.9,1.0,0.0
2013-03-05 14:00:00+01:00,17.7,134.825,94.5,134.175,128.05,142.4,96.4,45.675,107.575,1.0,0.0
2013-03-05 15:00:00+01:00,15.5833333333,134.5,93.6,133.5,128.45,143.45,95.95,46.0,106.775,1.0,0.0
2013-03-05 16:00:00+01:00,11.8,122.025,88.95,130.3,122.8,138.1,93.75,48.975,103.95,1.0,0.0
2013-03-05 17:00:00+01:00,4.16666666667,121.525,83.95,126.25,116.05,134.85,87.675,41.55,96.4,1.0,0.0
2013-03-05 18:00:00+01:00,0.0,116.65,77.2,124.975,110.85,129.4,84.95,36.85,94.1,1.0,0.0
2013-03-05 19:00:00+01:00,0.0,115.75,74.15,120.4,109.725,129.05,82.6,38.925,88.275,1.0,0.0
2013-03-05 20:00:00+01:00,0.0,119.55,76.0,122.35,114.3,131.3,84.575,39.1,92.0,1.0,0.0
2013-03-05 21:00:00+01:00,0.0,41.05,17.975,27.25,24.7,28.35,18.075,19.4,21.95,0.0,0.0
2013-03-05 22:00:00+01:00,0.0,16.725,1.5,1.125,1.125,1.05,0.85,16.875,2.55,0.0,0.0
2013-03-05 23:00:00+01:00,0.0,15.775,1.675,1.175,1.1,1.325,1.075,17.8,2.45,0.0,0.0
2013-03-06 00:00:00+01:00,0.0,17.675,1.425,1.125,0.85,1.1,0.925,17.1,2.925,0.0,0.0
2013-03-06 01:00:00+01:00,0.0,14.65,1.375,1.025,1.0,0.875,1.1,15.225,2.9,0.0,0.0
2013-03-06 02:00:00+01:00,0.0,15.05,1.75,1.225,1.075,0.85,0.95,15.675,2.85,0.0,0.0
2013-03-06 03:00:00+01:00,0.0,13.475,1.125,0.875,0.925,1.225,0.85,16.5,3.375,0.0,0.0
2013-03-06 04:00:00+01:00,0.0,11.475,1.075,0.85,1.0,0.95,1.025,16.325,2.675,0.0,0.0
2013-03-06 05:00:00+01:00,0.0,10.675,1.15,0.9,0.925,1.025,0.575,16.975,2.35,0.0,0.0
2013-03-06 06:00:00+01:00,0.0,95.075,62.35,91.7,85.65,98.125,63.9,30.625,68.725,1.0,0.0
2013-03-06 07:00:00+01:00,0.294117647059,135.75,82.475,127.675,112.975,133.6,86.35,33.0,93.325,1.0,0.0
