cid,class,year,metamer_rank,number_ramif,ramif_class
14030,W,98,2,0,B
14030,W,98,3,0,B
14030,W,98,4,0,B
14030,W,98,5,0,B
14030,W,98,6,0,B
14030,W,98,7,0,B
14030,W,98,8,0,B
14030,W,98,9,0,B
14030,W,98,10,0,B
14030,W,98,11,0,B
14030,W,98,12,0,B
14044,I,99,0,1,W
14047,W,99,0,0,B
14047,W,99,1,0,B
14047,W,99,2,0,B
14047,W,99,3,0,B
14047,W,99,4,0,B
14047,W,99,5,0,B
14047,W,99,6,0,B
14047,W,99,7,0,B
14047,W,99,8,0,B
14044,I,99,1,0,B
13850,U,96,15,0,B
13850,U,96,16,1,D
14061,D,97,0,0,B
13850,U,96,17,0,B
13850,U,96,18,0,B
13850,U,96,19,0,B
13850,U,96,20,0,B
13850,U,96,21,0,B
13850,U,96,22,1,I
14070,I,97,0,0,B
13850,U,96,23,1,I
14074,I,97,0,1,D
14076,D,97,0,0,B
14078,I,98,0,1,D
14081,D,98,0,0,B
14083,I,99,0,1,D
14085,D,99,0,0,B
14078,I,98,1,0,B
13850,U,96,24,1,I
14090,I,99,0,1,D
14093,D,99,0,0,B
14090,I,99,1,0,B
13850,U,96,25,0,B
13850,U,96,26,0,B
13850,U,96,27,0,B
13850,U,96,28,0,B
14100,W,96,0,0,B
14100,W,96,1,0,B
14100,W,96,2,0,B
14100,W,96,3,1,D
14106,D,98,0,0,B
14100,W,96,4,0,B
14100,W,96,5,0,B
14100,W,96,6,0,B
14100,W,96,7,0,B
14100,W,96,8,0,B
14100,W,96,9,0,B
14100,W,96,10,0,B
14115,I,97,0,1,U
14117,U,97,0,0,B
14117,U,97,1,1,D
14121,D,98,0,0,B
14117,U,97,2,0,B
14117,U,97,3,1,D
14126,D,98,0,0,B
14128,I,99,0,1,D
14130,D,99,0,0,B
14117,U,97,4,1,D
14134,D,98,0,0,B
14136,I,99,0,1,D
14139,D,99,0,0,B
14136,I,99,1,0,B
14117,U,97,5,1,D
14144,D,98,0,0,B
14146,I,99,0,0,B
14117,U,97,6,1,D
14150,D,98,0,0,B
14152,I,99,0,1,D
14155,D,99,0,0,B
14152,I,99,1,0,B
14117,U,97,7,0,B
14117,U,97,8,0,B
14117,U,97,9,1,D
14162,D,98,0,0,B
14164,I,99,0,1,D
14167,D,99,0,0,B
14164,I,99,1,0,B
14117,U,97,10,0,B
14117,U,97,11,1,D
14173,D,98,0,0,B
14175,I,99,0,1,D
14178,D,99,0,0,B
14175,I,99,1,0,B
14117,U,97,12,1,D
14183,D,99,0,0,B
14117,U,97,13,0,B
14117,U,97,14,1,D
14188,D,98,0,0,B
14190,I,99,0,0,B
14190,I,99,1,0,B
14117,U,97,15,1,I
14195,I,98,0,0,B
14117,U,97,16,0,B
14117,U,97,17,1,D
14200,D,99,0,0,B
14117,U,97,18,0,B
14117,U,97,19,0,B
14117,U,97,20,0,B
14205,I,98,0,1,W
14207,W,98,0,0,B
14207,W,98,1,0,B
14207,W,98,2,0,B
14207,W,98,3,1,I
14213,I,99,0,0,B
14207,W,98,4,0,B
14207,W,98,5,1,I
14218,I,99,0,1,D
14220,D,99,0,0,B
14207,W,98,6,1,D
14224,D,99,0,0,B
14207,W,98,7,0,B
14207,W,98,8,0,B
14207,W,98,9,0,B
14207,W,98,10,0,B
14207,W,98,11,0,B
14207,W,98,12,0,B
14232,I,99,0,1,W
14234,W,99,0,0,B
14234,W,99,1,0,B
14234,W,99,2,0,B
14234,W,99,3,0,B
14234,W,99,4,0,B
14234,W,99,5,0,B
14234,W,99,6,0,B
14234,W,99,7,0,B
14234,W,99,8,0,B
14234,W,99,9,0,B
14234,W,99,10,0,B
14232,I,99,1,0,B
14205,I,98,1,0,B
14115,I,97,1,0,B
11660,U,95,23,1,I
14251,I,96,0,1,W
14253,W,96,0,0,B
14253,W,96,1,0,B
14253,W,96,2,0,B
14253,W,96,3,0,B
14253,W,96,4,0,B
14253,W,96,5,1,D
14261,D,97,0,0,B
14263,I,98,0,0,B
14263,I,98,1,0,B
14253,W,96,6,0,B
14253,W,96,7,1,W
14268,W,96,0,0,B
14268,W,96,1,0,B
14268,W,96,2,0,B
14268,W,96,3,0,B
14268,W,96,4,0,B
14268,W,96,5,0,B
14268,W,96,6,0,B
14268,W,96,7,0,B
14268,W,96,8,0,B
14268,W,96,9,0,B
14268,W,96,10,1,I
14281,I,97,0,1,W
14283,W,98,0,0,B
14283,W,98,1,0,B
14283,W,98,2,0,B
14283,W,98,3,0,B
14283,W,98,4,0,B
14283,W,98,5,0,B
14283,W,98,6,0,B
14283,W,98,7,0,B
14283,W,98,8,0,B
14293,I,99,0,1,W
14296,W,99,0,0,B
14296,W,99,1,0,B
14296,W,99,2,0,B
14296,W,99,3,0,B
14296,W,99,4,0,B
14296,W,99,5,0,B
14293,I,99,1,0,B
14268,W,96,11,1,I
14306,I,97,0,0,B
14268,W,96,12,0,B
14268,W,96,13,0,B
14310,I,97,0,1,U
14312,U,97,0,0,B
14312,U,97,1,1,D
14316,D,98,0,0,B
14318,I,99,0,1,D
14321,D,99,0,0,B
14318,I,99,1,0,B
14312,U,97,2,0,B
14312,U,97,3,1,D
14327,D,99,0,0,B
14312,U,97,4,1,D
14331,D,98,0,0,B
14333,I,99,0,1,D
14335,D,99,0,0,B
14312,U,97,5,1,I
14339,I,99,0,1,D
14342,D,99,0,0,B
14339,I,99,1,1,D
14346,D,99,0,0,B
14339,I,99,2,0,B
14312,U,97,6,0,B
14312,U,97,7,1,I
14352,I,99,0,1,D
14354,D,99,0,0,B
14312,U,97,8,1,I
14358,I,99,0,0,B
14312,U,97,9,0,B
14312,U,97,10,0,B
14312,U,97,11,0,B
14312,U,97,12,0,B
14312,U,97,13,1,I
14366,I,99,0,1,W
14369,W,99,0,0,B
14369,W,99,1,0,B
14369,W,99,2,0,B
14369,W,99,3,0,B
14369,W,99,4,0,B
14369,W,99,5,0,B
14366,I,99,1,0,B
14312,U,97,14,1,D
14379,D,98,0,0,B
14381,I,99,0,1,D
14384,D,99,0,0,B
14381,I,99,1,0,B
14312,U,97,15,1,D
14389,D,99,0,0,B
14312,U,97,16,1,D
14393,D,98,0,0,B
14395,I,99,0,1,D
14398,D,99,0,0,B
14395,I,99,1,0,B
14312,U,97,17,1,D
14403,D,98,0,0,B
14312,U,97,18,0,B
14312,U,97,19,0,B
14312,U,97,20,1,W
14409,W,98,0,0,B
14409,W,98,1,0,B
14409,W,98,2,0,B
14409,W,98,3,0,B
14409,W,98,4,0,B
14409,W,98,5,0,B
14312,U,97,21,0,B
14312,U,97,22,1,W
14419,W,98,0,0,B
14419,W,98,1,0,B
14419,W,98,2,0,B
14419,W,98,3,0,B
14419,W,98,4,0,B
14419,W,98,5,0,B
14419,W,98,6,0,B
14419,W,98,7,0,B
14419,W,98,8,0,B
14312,U,97,23,0,B
14430,I,98,0,1,W
14432,W,98,0,0,B
14432,W,98,1,0,B
14432,W,98,2,0,B
14432,W,98,3,0,B
14432,W,98,4,1,D
14439,D,99,0,0,B
14432,W,98,5,0,B
14432,W,98,6,1,I
14444,I,99,0,0,B
14432,W,98,7,1,I
14448,I,99,0,0,B
14432,W,98,8,0,B
14432,W,98,9,1,D
14453,D,99,0,0,B
14432,W,98,10,0,B
14432,W,98,11,0,B
14457,I,99,0,1,W
14459,W,99,0,0,B
14459,W,99,1,0,B
14459,W,99,2,0,B
14459,W,99,3,0,B
14459,W,99,4,0,B
14459,W,99,5,0,B
14459,W,99,6,0,B
14457,I,99,1,0,B
14430,I,98,1,0,B
14310,I,97,1,0,B
11660,U,95,24,0,B
11660,U,95,25,0,B
11660,U,95,26,0,B
11660,U,95,27,0,B
11660,U,95,28,0,B
11660,U,95,29,0,B
11660,U,95,30,0,B
11660,U,95,31,0,B
11660,U,95,32,0,B
11660,U,95,33,1,I
14481,I,96,0,1,D
14483,D,96,0,0,B
14485,I,97,0,1,W
14487,W,97,0,0,B
14487,W,97,1,0,B
14487,W,97,2,0,B
14487,W,97,3,0,B
14487,W,97,4,1,D
14494,D,98,0,0,B
14496,I,99,0,1,D
14498,D,99,0,0,B
14487,W,97,5,0,B
14487,W,97,6,0,B
14487,W,97,7,0,B
14487,W,97,8,0,B
14487,W,97,9,0,B
14487,W,97,10,0,B
14506,I,98,0,1,W
14509,W,98,0,0,B
14509,W,98,1,0,B
14509,W,98,2,0,B
14509,W,98,3,0,B
14509,W,98,4,1,D
14516,D,99,0,0,B
14509,W,98,5,0,B
14509,W,98,6,0,B
14509,W,98,7,0,B
14509,W,98,8,0,B
14522,I,99,0,1,W
14525,W,99,0,0,B
14525,W,99,1,0,B
14525,W,99,2,0,B
14525,W,99,3,0,B
14525,W,99,4,0,B
14525,W,99,5,0,B
14525,W,99,6,0,B
14525,W,99,7,0,B
14525,W,99,8,0,B
14525,W,99,9,0,B
14525,W,99,10,0,B
14525,W,99,11,0,B
14525,W,99,12,0,B
14522,I,99,1,0,B
14506,I,98,1,1,W
14541,W,98,0,0,B
14541,W,98,1,0,B
14541,W,98,2,0,B
14541,W,98,3,0,B
14541,W,98,4,1,D
14548,D,99,0,0,B
14541,W,98,5,1,D
14552,D,99,0,0,B
14541,W,98,6,0,B
14541,W,98,7,1,D
14557,D,99,0,0,B
14541,W,98,8,0,B
14541,W,98,9,1,D
14562,D,99,0,0,B
14541,W,98,10,1,D
14566,D,99,0,0,B
14541,W,98,11,0,B
14541,W,98,12,0,B
14541,W,98,13,0,B
14571,I,99,0,1,D
14573,D,99,0,0,B
14571,I,99,1,0,B
11660,U,95,34,1,I
14578,I,96,0,1,D
14580,D,96,0,0,B
14582,D,97,0,0,B
14584,D,98,0,0,B
14586,I,99,0,1,D
14588,D,99,0,0,B
11660,U,95,35,0,B
11660,U,95,36,1,I
14593,I,96,0,1,D
14595,D,96,0,0,B
14597,U,96,0,0,B
14597,U,96,1,0,B
14597,U,96,2,0,B
14597,U,96,3,0,B
14597,U,96,4,0,B
14597,U,96,5,0,B
14597,U,96,6,0,B
14597,U,96,7,0,B
14597,U,96,8,1,D
14608,D,97,0,0,B
14610,I,98,0,1,D
14613,D,98,0,0,B
14615,I,99,0,1,D
14618,D,99,0,0,B
14615,I,99,1,0,B
14610,I,98,1,0,B
14597,U,96,9,0,B
14597,U,96,10,0,B
14597,U,96,11,1,I
14626,I,97,0,1,D
14628,D,97,0,0,B
14630,D,98,0,0,B
14632,D,99,0,0,B
14597,U,96,12,1,D
14636,D,97,0,0,B
14597,U,96,13,1,D
14640,D,97,0,0,B
14642,D,98,0,0,B
14644,D,99,0,0,B
14597,U,96,14,0,B
14597,U,96,15,0,B
14597,U,96,16,0,B
14597,U,96,17,0,B
14650,U,96,0,0,B
14650,U,96,1,0,B
14650,U,96,2,0,B
14650,U,96,3,0,B
14650,U,96,4,0,B
14650,U,96,5,0,B
14650,U,96,6,0,B
14650,U,96,7,0,B
14650,U,96,8,0,B
14650,U,96,9,0,B
14650,U,96,10,0,B
14650,U,96,11,1,W
14664,W,97,0,0,B
14664,W,97,1,1,D
14668,D,98,0,0,B
14664,W,97,2,1,D
14672,D,98,0,0,B
14664,W,97,3,1,I
14676,I,98,0,0,B
14664,W,97,4,1,D
14680,D,98,0,0,B
14682,I,98,0,0,B
14650,U,96,12,0,B
14650,U,96,13,1,W
14687,W,97,0,1,D
14690,D,99,0,0,B
14687,W,97,1,1,D
14694,D,99,0,0,B
14687,W,97,2,1,D
14698,D,99,0,0,B
14687,W,97,3,0,B
14687,W,97,4,0,B
14687,W,97,5,0,B
14703,I,98,0,0,B
14703,I,98,1,0,B
14650,U,96,14,1,W
14708,W,97,0,0,B
14708,W,97,1,1,D
14712,D,99,0,0,B
14708,W,97,2,1,I
14716,I,99,0,1,D
14718,D,99,0,0,B
14708,W,97,3,1,I
14722,I,99,0,1,D
14725,D,99,0,0,B
14722,I,99,1,0,B
14708,W,97,4,1,I
14730,I,98,0,0,B
14730,I,98,1,0,B
14708,W,97,5,1,I
14735,I,99,0,0,B
14735,I,99,1,0,B
14708,W,97,6,1,D
14740,D,99,0,0,B
14708,W,97,7,1,D
14744,D,99,0,0,B
14708,W,97,8,1,W
14748,W,99,0,0,B
14748,W,99,1,0,B
14748,W,99,2,0,B
14748,W,99,3,0,B
14748,W,99,4,0,B
14748,W,99,5,0,B
14748,W,99,6,0,B
14748,W,99,7,0,B
14748,W,99,8,0,B
14748,W,99,9,0,B
14748,W,99,10,0,B
14748,W,99,11,0,B
14708,W,97,9,0,B
14708,W,97,10,0,B
14763,I,97,0,1,U
14766,U,97,0,0,B
14766,U,97,1,0,B
14766,U,97,2,1,D
14771,D,98,0,0,B
14766,U,97,3,1,D
14775,D,98,0,0,B
14777,I,99,0,1,D
14779,D,99,0,0,B
14766,U,97,4,1,D
14783,D,98,0,0,B
14785,I,99,0,1,D
14787,D,99,0,0,B
14766,U,97,5,1,D
14791,D,98,0,0,B
14793,I,99,0,1,D
14796,D,99,0,0,B
14793,I,99,1,0,B
14766,U,97,6,0,B
14766,U,97,7,0,B
14766,U,97,8,1,W
14803,W,98,0,0,B
14803,W,98,1,0,B
14803,W,98,2,0,B
14803,W,98,3,0,B
14803,W,98,4,0,B
14803,W,98,5,0,B
14803,W,98,6,0,B
14803,W,98,7,0,B
14812,I,99,0,1,W
14815,W,99,0,0,B
14815,W,99,1,0,B
14815,W,99,2,0,B
14815,W,99,3,0,B
14815,W,99,4,0,B
14815,W,99,5,0,B
14812,I,99,1,0,B
14766,U,97,9,1,D
14825,D,98,0,0,B
14827,I,99,0,1,D
14830,D,99,0,0,B
14827,I,99,1,0,B
14766,U,97,10,1,D
14835,D,98,0,0,B
14766,U,97,11,1,D
14839,D,98,0,0,B
14841,I,99,0,1,D
14844,D,99,0,0,B
14841,I,99,1,0,B
14766,U,97,12,0,B
14766,U,97,13,1,W
14850,W,98,0,0,B
14850,W,98,1,0,B
14850,W,98,2,0,B
14850,W,98,3,0,B
14850,W,98,4,0,B
14850,W,98,5,0,B
14850,W,98,6,0,B
14850,W,98,7,0,B
14859,I,99,0,1,W
14862,W,99,0,0,B
14862,W,99,1,0,B
14862,W,99,2,0,B
14862,W,99,3,0,B
14862,W,99,4,0,B
14862,W,99,5,0,B
14862,W,99,6,0,B
14862,W,99,7,0,B
14859,I,99,1,0,B
14766,U,97,14,0,B
14766,U,97,15,0,B
14766,U,97,16,0,B
14766,U,97,17,0,B
14766,U,97,18,0,B
14877,I,98,0,1,W
14880,W,98,0,0,B
14880,W,98,1,0,B
14880,W,98,2,0,B
14880,W,98,3,1,D
14886,D,99,0,0,B
14880,W,98,4,1,D
14890,D,99,0,0,B
14880,W,98,5,0,B
14880,W,98,6,1,I
14895,I,99,0,1,D
14897,D,99,0,0,B
14880,W,98,7,1,D
14901,D,99,0,0,B
14880,W,98,8,0,B
14880,W,98,9,1,I
14906,I,99,0,1,D
14908,D,99,0,0,B
14880,W,98,10,0,B
14880,W,98,11,0,B
14880,W,98,12,0,B
14913,I,99,0,1,W
14915,W,99,0,0,B
14915,W,99,1,0,B
14915,W,99,2,0,B
14915,W,99,3,0,B
14915,W,99,4,0,B
14915,W,99,5,0,B
14913,I,99,1,0,B
14877,I,98,1,0,B
14763,I,97,1,0,B
14763,I,97,2,0,B
11660,U,95,37,0,B
11660,U,95,38,0,B
11660,U,95,39,0,B
11660,U,95,40,0,B
11660,U,95,41,0,B
11660,U,95,42,0,B
11660,U,95,43,0,B
11660,U,95,44,0,B
11660,U,95,45,0,B
11660,U,95,46,0,B
11660,U,95,47,0,B
11660,U,95,48,0,B
11660,U,95,49,0,B
11660,U,95,50,0,B
11660,U,95,51,0,B
11660,U,95,52,1,I
14943,I,96,0,0,B
11660,U,95,53,1,I
14947,I,96,0,0,B
11660,U,95,54,0,B
11660,U,95,55,0,B
11660,U,95,56,0,B
11660,U,95,57,0,B
11660,U,95,58,0,B
14954,I,96,0,1,U
14956,U,96,0,0,B
14956,U,96,1,1,D
14960,D,97,0,0,B
14962,I,98,0,1,D
14964,D,98,0,0,B
14966,I,99,0,1,D
14968,D,99,0,0,B
14962,I,98,1,0,B
14956,U,96,2,1,D
14973,D,97,0,0,B
14975,I,98,0,1,D
14977,D,98,0,0,B
14979,I,99,0,0,B
14979,I,99,1,0,B
14956,U,96,3,1,W
14984,W,97,0,0,B
14984,W,97,1,0,B
14984,W,97,2,1,D
14989,D,99,0,0,B
14984,W,97,3,0,B
14992,I,98,0,1,W
14994,W,98,0,0,B
14994,W,98,1,0,B
14994,W,98,2,0,B
14994,W,98,3,0,B
14994,W,98,4,0,B
14994,W,98,5,0,B
14994,W,98,6,0,B
14994,W,98,7,0,B
14994,W,98,8,0,B
14994,W,98,9,0,B
14994,W,98,10,0,B
15006,I,99,0,1,W
15008,W,99,0,0,B
15008,W,99,1,0,B
15008,W,99,2,0,B
15008,W,99,3,0,B
15008,W,99,4,0,B
15006,I,99,1,0,B
14992,I,98,1,0,B
14956,U,96,4,1,U
15018,U,97,0,0,B
15018,U,97,1,0,B
15018,U,97,2,0,B
15018,U,97,3,0,B
15018,U,97,4,1,D
15025,D,98,0,0,B
15018,U,97,5,0,B
15018,U,97,6,0,B
15018,U,97,7,0,B
15018,U,97,8,0,B
15018,U,97,9,0,B
15018,U,97,10,0,B
15018,U,97,11,0,B
15018,U,97,12,0,B
15018,U,97,13,0,B
15018,U,97,14,1,D
15038,D,99,0,0,B
15018,U,97,15,1,W
15042,W,98,0,0,B
15042,W,98,1,0,B
15042,W,98,2,0,B
15042,W,98,3,0,B
15042,W,98,4,0,B
15042,W,98,5,0,B
15042,W,98,6,0,B
15042,W,98,7,0,B
15042,W,98,8,0,B
15052,I,99,0,1,D
15055,D,99,0,0,B
15052,I,99,1,0,B
15018,U,97,16,1,D
15060,D,99,0,0,B
15018,U,97,17,0,B
15063,I,98,0,1,W
15065,W,98,0,0,B
15065,W,98,1,0,B
15065,W,98,2,0,B
15065,W,98,3,0,B
15065,W,98,4,1,I
15072,I,99,0,0,B
15065,W,98,5,1,D
15076,D,99,0,0,B
15065,W,98,6,1,I
15080,I,99,0,1,D
15082,D,99,0,0,B
15065,W,98,7,1,D
15086,D,99,0,0,B
15065,W,98,8,1,I
15090,I,99,0,1,D
15092,D,99,0,0,B
15065,W,98,9,0,B
15065,W,98,10,0,B
15065,W,98,11,0,B
15097,I,99,0,1,W
15099,W,99,0,0,B
15099,W,99,1,0,B
15099,W,99,2,0,B
15099,W,99,3,0,B
15099,W,99,4,0,B
15099,W,99,5,0,B
15099,W,99,6,0,B
15097,I,99,1,0,B
15063,I,98,1,0,B
14956,U,96,5,1,W
15111,W,96,0,1,D
15114,D,97,0,0,B
15116,D,98,0,0,B
15118,I,99,0,1,D
15121,D,99,0,0,B
15118,I,99,1,0,B
15111,W,96,1,1,D
15126,D,97,0,0,B
15128,I,98,0,1,D
15130,D,98,0,0,B
15132,I,99,0,1,D
15134,D,99,0,0,B
15132,I,99,1,0,B
15137,I,97,0,0,B
14956,U,96,6,1,D
15141,D,97,0,0,B
15143,I,98,0,1,D
15145,D,98,0,0,B
15147,I,99,0,1,D
15149,D,99,0,0,B
15147,I,99,1,0,B
15143,I,98,1,0,B
14956,U,96,7,1,I
15155,I,97,0,1,D
15157,D,97,0,0,B
15159,I,98,0,1,D
15161,D,98,0,0,B
15163,W,98,0,0,B
15163,W,98,1,0,B
15163,W,98,2,0,B
15163,W,98,3,0,B
15163,W,98,4,0,B
15163,W,98,5,0,B
15163,W,98,6,0,B
15163,W,98,7,0,B
15163,W,98,8,0,B
15163,W,98,9,0,B
15163,W,98,10,0,B
15175,I,99,0,0,B
15175,I,99,1,0,B
14956,U,96,8,1,I
15180,I,97,0,1,D
15182,D,97,0,0,B
15184,I,99,0,1,D
15186,D,99,0,0,B
15184,I,99,1,0,B
14956,U,96,9,1,I
15191,I,97,0,1,W
15193,W,98,0,0,B
15193,W,98,1,0,B
15193,W,98,2,0,B
15193,W,98,3,0,B
15193,W,98,4,0,B
15193,W,98,5,0,B
15193,W,98,6,0,B
15193,W,98,7,0,B
15193,W,98,8,0,B
15193,W,98,9,0,B
15193,W,98,10,0,B
15193,W,98,11,0,B
15193,W,98,12,0,B
15207,I,99,0,1,W
15209,W,99,0,0,B
15209,W,99,1,0,B
15209,W,99,2,0,B
15209,W,99,3,0,B
15209,W,99,4,0,B
15209,W,99,5,0,B
15209,W,99,6,0,B
15209,W,99,7,0,B
15209,W,99,8,0,B
15207,I,99,1,0,B
15191,I,97,1,0,B
14956,U,96,10,0,B
14956,U,96,11,1,I
15224,I,97,0,1,D
15226,D,97,0,0,B
15228,D,98,0,0,B
15230,I,99,0,1,D
15232,D,99,0,0,B
15230,I,99,1,0,B
14956,U,96,12,1,I
15237,I,97,0,1,D
15239,D,97,0,0,B
15241,I,98,0,1,D
15243,D,98,0,0,B
15245,I,99,0,1,D
15247,D,99,0,0,B
15245,I,99,1,0,B
14956,U,96,13,1,I
15252,I,97,0,1,D
15254,D,98,0,0,B
14956,U,96,14,1,I
15258,I,97,0,1,D
15260,D,97,0,0,B
14956,U,96,15,1,I
15264,I,97,0,1,D
15266,D,97,0,0,B
15268,W,98,0,0,B
15268,W,98,1,0,B
15268,W,98,2,0,B
15268,W,98,3,0,B
15268,W,98,4,0,B
15268,W,98,5,0,B
15268,W,98,6,0,B
15268,W,98,7,0,B
15268,W,98,8,0,B
15268,W,98,9,0,B
15268,W,98,10,0,B
15268,W,98,11,0,B
15268,W,98,12,0,B
15268,W,98,13,0,B
15283,I,99,0,1,W
15285,W,99,0,0,B
15285,W,99,1,0,B
15285,W,99,2,0,B
15285,W,99,3,0,B
15285,W,99,4,0,B
15285,W,99,5,0,B
15285,W,99,6,0,B
15285,W,99,7,0,B
15283,I,99,1,0,B
14956,U,96,16,0,B
14956,U,96,17,1,I
15298,I,97,0,1,D
15300,D,97,0,0,B
15302,I,98,0,1,D
15304,D,98,0,0,B
15306,D,99,0,0,B
14956,U,96,18,1,I
15310,I,97,0,0,B
14956,U,96,19,0,B
14956,U,96,20,1,W
15315,W,97,0,0,B
15315,W,97,1,0,B
15315,W,97,2,0,B
15315,W,97,3,0,B
15315,W,97,4,0,B
15315,W,97,5,0,B
15322,I,98,0,1,W
15324,W,98,0,0,B
15324,W,98,1,1,D
15328,D,99,0,0,B
15324,W,98,2,1,I
15332,I,99,0,0,B
15324,W,98,3,0,B
15324,W,98,4,1,D
15337,D,99,0,0,B
15324,W,98,5,0,B
15324,W,98,6,1,D
15342,D,99,0,0,B
15324,W,98,7,0,B
15345,I,99,0,1,W
15347,W,99,0,0,B
15347,W,99,1,0,B
15347,W,99,2,0,B
15347,W,99,3,0,B
15347,W,99,4,0,B
15347,W,99,5,0,B
15347,W,99,6,0,B
15347,W,99,7,0,B
15345,I,99,1,0,B
14956,U,96,21,1,I
15359,I,97,0,1,W
15361,W,97,0,0,B
15361,W,97,1,1,D
15365,D,99,0,0,B
15361,W,97,2,1,D
15369,D,98,0,0,B
15371,I,99,0,1,D
15373,D,99,0,0,B
15361,W,97,3,1,D
15377,D,98,0,0,B
15361,W,97,4,1,I
15381,I,98,0,1,D
15384,D,99,0,0,B
15381,I,98,1,0,B
15361,W,97,5,1,D
15389,D,98,0,0,B
15391,I,99,0,0,B
15361,W,97,6,0,B
15361,W,97,7,0,B
15361,W,97,8,0,B
15396,I,98,0,1,D
15398,D,98,0,0,B
15400,I,99,0,1,W
15402,W,99,0,0,B
15402,W,99,1,0,B
15402,W,99,2,0,B
15402,W,99,3,0,B
15402,W,99,4,0,B
15400,I,99,1,0,B
14956,U,96,22,0,B
14956,U,96,23,0,B
14956,U,96,24,0,B
15412,W,96,0,0,B
15412,W,96,1,0,B
15412,W,96,2,0,B
15412,W,96,3,0,B
15412,W,96,4,0,B
15412,W,96,5,0,B
15412,W,96,6,0,B
15412,W,96,7,0,B
15412,W,96,8,0,B
15412,W,96,9,0,B
15423,W,96,0,0,B
15423,W,96,1,0,B
15423,W,96,2,0,B
15423,W,96,3,0,B
15423,W,96,4,0,B
15423,W,96,5,0,B
15423,W,96,6,0,B
15423,W,96,7,1,D
15433,D,99,0,0,B
15423,W,96,8,0,B
15423,W,96,9,0,B
15423,W,96,10,1,D
15439,D,97,0,0,B
15441,I,99,0,1,W
15443,W,99,0,0,B
15443,W,99,1,0,B
15443,W,99,2,0,B
15443,W,99,3,0,B
15443,W,99,4,0,B
15443,W,99,5,0,B
15443,W,99,6,0,B
15443,W,99,7,0,B
15441,I,99,1,0,B
15423,W,96,11,1,W
15455,W,97,0,0,B
15455,W,97,1,0,B
15455,W,97,2,0,B
15455,W,97,3,0,B
15455,W,97,4,1,D
15462,D,98,0,0,B
15464,I,99,0,1,D
15466,D,99,0,0,B
15455,W,97,5,1,D
15470,D,98,0,0,B
15472,I,99,0,1,D
15474,D,99,0,0,B
15455,W,97,6,0,B
15455,W,97,7,0,B
15455,W,97,8,0,B
15455,W,97,9,1,D
15481,D,98,0,0,B
15483,I,99,0,1,D
15485,D,99,0,0,B
15455,W,97,10,0,B
15455,W,97,11,0,B
15489,I,98,0,1,D
15492,D,98,0,0,B
15494,I,99,0,1,W
15497,W,99,0,0,B
15497,W,99,1,0,B
15497,W,99,2,0,B
15497,W,99,3,0,B
15497,W,99,4,0,B
15497,W,99,5,0,B
15497,W,99,6,0,B
15497,W,99,7,0,B
15494,I,99,1,0,B
15489,I,98,1,1,W
15509,W,98,0,0,B
15509,W,98,1,0,B
15509,W,98,2,0,B
15509,W,98,3,1,D
15515,D,99,0,0,B
15509,W,98,4,0,B
15509,W,98,5,1,I
15520,I,99,0,1,D
15522,D,99,0,0,B
15509,W,98,6,1,D
15526,D,99,0,0,B
15509,W,98,7,0,B
15509,W,98,8,1,D
15531,D,99,0,0,B
15509,W,98,9,0,B
15509,W,98,10,0,B
15535,I,99,0,1,W
15537,W,99,0,0,B
15537,W,99,1,0,B
15537,W,99,2,0,B
15537,W,99,3,0,B
15537,W,99,4,0,B
15537,W,99,5,0,B
15537,W,99,6,0,B
15537,W,99,7,0,B
15535,I,99,1,0,B
15489,I,98,2,0,B
15548,I,97,0,1,U
15551,U,97,0,0,B
15551,U,97,1,0,B
15551,U,97,2,1,D
15556,D,98,0,0,B
15558,I,99,0,0,B
15551,U,97,3,1,D
15562,D,98,0,0,B
15564,I,99,0,1,D
15566,D,99,0,0,B
15551,U,97,4,1,D
15570,D,98,0,0,B
15572,I,99,0,1,D
15574,D,99,0,0,B
15551,U,97,5,1,D
15578,D,98,0,0,B
15580,I,99,0,1,D
15583,D,99,0,0,B
15580,I,99,1,0,B
15551,U,97,6,1,D
15588,D,99,0,0,B
15551,U,97,7,1,D
15592,D,99,0,0,B
15551,U,97,8,1,D
15596,D,98,0,0,B
15598,I,99,0,1,D
15601,D,99,0,0,B
15598,I,99,1,0,B
15551,U,97,9,0,B
15551,U,97,10,1,D
15607,D,98,0,0,B
15609,I,99,0,1,D
15612,D,99,0,0,B
15609,I,99,1,0,B
15551,U,97,11,1,D
15617,D,98,0,0,B
15619,I,99,0,1,D
15622,D,99,0,0,B
15619,I,99,1,0,B
15551,U,97,12,1,D
15627,D,98,0,0,B
15629,I,99,0,1,D
15632,D,99,0,0,B
15629,I,99,1,0,B
15551,U,97,13,1,W
15637,W,98,0,0,B
15637,W,98,1,0,B
15637,W,98,2,0,B
15637,W,98,3,0,B
15637,W,98,4,0,B
15637,W,98,5,0,B
15637,W,98,6,0,B
15645,I,99,0,1,D
15648,D,99,0,0,B
15645,I,99,1,0,B
15551,U,97,14,1,D
15653,D,99,0,0,B
15551,U,97,15,1,W
15656,W,99,0,0,B
15656,W,99,1,0,B
15656,W,99,2,0,B
15656,W,99,3,0,B
15656,W,99,4,0,B
15656,W,99,5,0,B
15656,W,99,6,0,B
15656,W,99,7,0,B
